release_seed,metric,contrast,condition,value
20260715,fractional_fpt_residual_bic_improvement,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,122.20608981613208
20260715,fractional_fpt_residual_bic_improvement,velocity_size_interaction,difference_of_differences,119.9039557326841
20260715,non_gaussian_parameter_20ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.6667874056296728
20260715,non_gaussian_parameter_20ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.04237545211593041
20260715,non_gaussian_parameter_20ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-0.0071064571769490215
20260715,non_gaussian_parameter_20ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-0.6315184106906914
20260715,non_gaussian_parameter_20ms,velocity_size_interaction,difference_of_differences,-0.6244119535137423
20260715,non_gaussian_parameter_50ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,1.0966553787672606
20260715,non_gaussian_parameter_50ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.03494548406161857
20260715,non_gaussian_parameter_50ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-0.0035916065634934435
20260715,non_gaussian_parameter_50ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-1.1351924693923725
20260715,non_gaussian_parameter_50ms,velocity_size_interaction,difference_of_differences,-1.1316008628288792
20260715,variance_top10_observed_share,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.034752720749591265
20260715,variance_top10_observed_share,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.004877732593220441
20260715,variance_top10_observed_share,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.08091290630286144
20260715,variance_top10_observed_share,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.11078789445923226
20260715,variance_top10_observed_share,velocity_size_interaction,difference_of_differences,0.029874988156370824
20260715,variance_top10_gaussian_null_p50,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.0
20260715,variance_top10_gaussian_null_p50,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.0
20260715,variance_top10_gaussian_null_p50,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.0
20260715,variance_top10_gaussian_null_p50,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.0
20260715,variance_top10_gaussian_null_p50,velocity_size_interaction,difference_of_differences,0.0
20260715,variance_top10_outlet_capped_null_p50,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.003946744471057473
20260715,variance_top10_outlet_capped_null_p50,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.05109265436500343
20260715,variance_top10_outlet_capped_null_p50,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.049793394743976926
20260715,variance_top10_outlet_capped_null_p50,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-0.005246004092083978
20260715,variance_top10_outlet_capped_null_p50,velocity_size_interaction,difference_of_differences,-0.055039398836060904
20260715,variance_top10_observed_to_null_mean_ratio,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.08043715603055235
20260715,variance_top10_observed_to_null_mean_ratio,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.011289790531890942
20260715,variance_top10_observed_to_null_mean_ratio,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.18727754054321855
20260715,variance_top10_observed_to_null_mean_ratio,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.25642490604187995
20260715,variance_top10_observed_to_null_mean_ratio,velocity_size_interaction,difference_of_differences,0.0691473654986614
20260715,variance_top10_observed_to_outlet_capped_null_mean_ratio,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.09664752273696697
20260715,variance_top10_observed_to_outlet_capped_null_mean_ratio,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.08911603828783254
20260715,variance_top10_observed_to_outlet_capped_null_mean_ratio,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.11443410678835819
20260715,variance_top10_observed_to_outlet_capped_null_mean_ratio,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.3001976678131577
20260715,variance_top10_observed_to_outlet_capped_null_mean_ratio,velocity_size_interaction,difference_of_differences,0.18576356102479952
20260715,variance_top10_null_upper_p,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.0
20260715,variance_top10_null_upper_p,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.0010999450027499025
20260715,variance_top10_null_upper_p,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-0.002449877506124687
20260715,variance_top10_null_upper_p,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-0.0013499325033747844
20260715,variance_top10_null_upper_p,velocity_size_interaction,difference_of_differences,0.0010999450027499025
20260715,variance_top10_outlet_capped_null_upper_p,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.0
20260715,variance_top10_outlet_capped_null_upper_p,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.0689965501724914
20260715,variance_top10_outlet_capped_null_upper_p,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-0.0024998750062497077
20260715,variance_top10_outlet_capped_null_upper_p,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-0.07149642517874111
20260715,variance_top10_outlet_capped_null_upper_p,velocity_size_interaction,difference_of_differences,-0.0689965501724914
20260715,velocity_positive_integral_time_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.005243880436115789
20260715,velocity_positive_integral_time_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.0028414630022469967
20260715,velocity_positive_integral_time_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-0.027311862831364747
20260715,velocity_positive_integral_time_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-0.02971428026523354
20260715,velocity_positive_integral_time_s,velocity_size_interaction,difference_of_differences,-0.002402417433868792
20260715,velocity_variance_ratio_20ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.13419308596338975
20260715,velocity_variance_ratio_20ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.05097962415125257
20260715,velocity_variance_ratio_20ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.0785359391146786
20260715,velocity_variance_ratio_20ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.16174940092681578
20260715,velocity_variance_ratio_20ms,velocity_size_interaction,difference_of_differences,0.08321346181213718
20260715,velocity_variance_ratio_50ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.21232483017107062
20260715,velocity_variance_ratio_50ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.09598406583594277
20260715,velocity_variance_ratio_50ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.12902348825038445
20260715,velocity_variance_ratio_50ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.2453642525855123
20260715,velocity_variance_ratio_50ms,velocity_size_interaction,difference_of_differences,0.11634076433512786
20260715,velocity_variance_ratio_max_abs_log_10_100ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.5324917632794903
20260715,velocity_variance_ratio_max_abs_log_10_100ms,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.187324168122864
20260715,velocity_variance_ratio_max_abs_log_10_100ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-0.22932035015899527
20260715,velocity_variance_ratio_max_abs_log_10_100ms,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-0.5744879453156216
20260715,velocity_variance_ratio_max_abs_log_10_100ms,velocity_size_interaction,difference_of_differences,-0.3451675951566263
20260715,ever_contacted_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.0
20260715,ever_contacted_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.0
20260715,ever_contacted_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.010000000000000009
20260715,ever_contacted_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.010000000000000009
20260715,ever_contacted_fraction,velocity_size_interaction,difference_of_differences,0.0
20260715,mean_sampled_contact_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.014686828775040572
20260715,mean_sampled_contact_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.026658365406671325
20260715,mean_sampled_contact_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-0.08471200535710266
20260715,mean_sampled_contact_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-0.12605719953881456
20260715,mean_sampled_contact_fraction,velocity_size_interaction,difference_of_differences,-0.0413451941817119
20260715,p90_particle_maximum_contact_force_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3.946808643474923e-05
20260715,p90_particle_maximum_contact_force_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.00013583013960534094
20260715,p90_particle_maximum_contact_force_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.0002022098805606628
20260715,p90_particle_maximum_contact_force_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.0002985719337312545
20260715,p90_particle_maximum_contact_force_N,velocity_size_interaction,difference_of_differences,9.63620531705917e-05
20260715,p90_particle_maximum_contact_force_over_debris_weight,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,25719.974104000175
20260715,p90_particle_maximum_contact_force_over_debris_weight,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,11064.470021139168
20260715,p90_particle_maximum_contact_force_over_debris_weight,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-32108.279733146766
20260715,p90_particle_maximum_contact_force_over_debris_weight,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-46763.78381600777
20260715,p90_particle_maximum_contact_force_over_debris_weight,velocity_size_interaction,difference_of_differences,-14655.504082861007
20260715,p90_particle_maximum_contact_equal_sphere_hertz_overlap_over_df,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3.0126296801703917e-05
20260715,p90_particle_maximum_contact_equal_sphere_hertz_overlap_over_df,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,2.7402377117456206e-05
20260715,p90_particle_maximum_contact_equal_sphere_hertz_overlap_over_df,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-1.1196297589533398e-05
20260715,p90_particle_maximum_contact_equal_sphere_hertz_overlap_over_df,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-1.3920217273781109e-05
20260715,p90_particle_maximum_contact_equal_sphere_hertz_overlap_over_df,velocity_size_interaction,difference_of_differences,-2.7239196842477107e-06
20260715,early_contact_vs_later_dx_spearman_r,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.24014608201146165
20260715,early_contact_vs_later_dx_spearman_r,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.1665306615620274
20260715,early_contact_vs_later_dx_spearman_r,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.18644714574221816
20260715,early_contact_vs_later_dx_spearman_r,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.5931238893157071
20260715,early_contact_vs_later_dx_spearman_r,velocity_size_interaction,difference_of_differences,0.40667674357348904
20260715,early_contact_vs_later_dx_geometry_adjusted_r,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.2518759792122352
20260715,early_contact_vs_later_dx_geometry_adjusted_r,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.08066218422741682
20260715,early_contact_vs_later_dx_geometry_adjusted_r,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.15171624060549704
20260715,early_contact_vs_later_dx_geometry_adjusted_r,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.4842544040451491
20260715,early_contact_vs_later_dx_geometry_adjusted_r,velocity_size_interaction,difference_of_differences,0.33253816343965203
20260715,early_contact_later_dx_difference_dp,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-4.626043759204665
20260715,early_contact_later_dx_difference_dp,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.20367922638956237
20260715,early_contact_later_dx_difference_dp,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-2.483662402878334
20260715,early_contact_later_dx_difference_dp,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,1.9387021299367682
20260715,early_contact_later_dx_difference_dp,velocity_size_interaction,difference_of_differences,4.422364532815102
20260715,mean_drag_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,7.940672193947946e-09
20260715,mean_drag_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,1.7221954312348315e-08
20260715,mean_drag_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,1.0044748716153788e-08
20260715,mean_drag_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,1.9326030834554157e-08
20260715,mean_drag_impulse_x_N_s,velocity_size_interaction,difference_of_differences,9.281282118400369e-09
20260715,mean_total_fluid_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,7.940672193947946e-09
20260715,mean_total_fluid_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,1.7221954312348315e-08
20260715,mean_total_fluid_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,1.0044748716153788e-08
20260715,mean_total_fluid_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,1.9326030834554157e-08
20260715,mean_total_fluid_impulse_x_N_s,velocity_size_interaction,difference_of_differences,9.281282118400369e-09
20260715,mean_total_fluid_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-1.5320293384664004e-10
20260715,mean_total_fluid_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-2.428540095356906e-10
20260715,mean_total_fluid_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,7.966590778525001e-10
20260715,mean_total_fluid_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,7.070080021634495e-10
20260715,mean_total_fluid_impulse_z_N_s,velocity_size_interaction,difference_of_differences,-8.965107568905058e-11
20260715,mean_gravity_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,4.445228145326934e-11
20260715,mean_gravity_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,1.5492620600393748e-11
20260715,mean_gravity_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-3.228346940543689e-09
20260715,mean_gravity_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-3.2573066013965645e-09
20260715,mean_gravity_impulse_z_N_s,velocity_size_interaction,difference_of_differences,-2.895966085287559e-11
20260715,mean_mechanical_contact_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-7.93319284793613e-09
20260715,mean_mechanical_contact_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-1.7204890093475372e-08
20260715,mean_mechanical_contact_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-9.995369236336939e-09
20260715,mean_mechanical_contact_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-1.926706648187618e-08
20260715,mean_mechanical_contact_impulse_x_N_s,velocity_size_interaction,difference_of_differences,-9.271697245539242e-09
20260715,mean_mechanical_contact_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,1.087651833321947e-10
20260715,mean_mechanical_contact_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,2.2825855571239076e-10
20260715,mean_mechanical_contact_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,2.426798059213219e-09
20260715,mean_mechanical_contact_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,2.546291431593415e-09
20260715,mean_mechanical_contact_impulse_z_N_s,velocity_size_interaction,difference_of_differences,1.1949337238019607e-10
20260715,mean_time_averaged_total_fluid_force_x_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3.1013260079547436e-08
20260715,mean_time_averaged_total_fluid_force_x_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,5.809752826157428e-08
20260715,mean_time_averaged_total_fluid_force_x_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,3.320181804700429e-08
20260715,mean_time_averaged_total_fluid_force_x_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,6.028608622903113e-08
20260715,mean_time_averaged_total_fluid_force_x_N,velocity_size_interaction,difference_of_differences,2.7084268182026843e-08
20260715,mean_time_averaged_mechanical_contact_force_x_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-3.096328267981703e-08
20260715,mean_time_averaged_mechanical_contact_force_x_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-5.8036413942718514e-08
20260715,mean_time_averaged_mechanical_contact_force_x_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-3.3039126335521254e-08
20260715,mean_time_averaged_mechanical_contact_force_x_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-6.011225759842274e-08
20260715,mean_time_averaged_mechanical_contact_force_x_N,velocity_size_interaction,difference_of_differences,-2.7073131262901483e-08
20260715,mean_time_averaged_total_fluid_force_z_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-4.3460022320761335e-10
20260715,mean_time_averaged_total_fluid_force_z_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-7.9307753660688e-10
20260715,mean_time_averaged_total_fluid_force_z_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,2.6477152807450326e-09
20260715,mean_time_averaged_total_fluid_force_z_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,2.2892379673457657e-09
20260715,mean_time_averaged_total_fluid_force_z_N,velocity_size_interaction,difference_of_differences,-3.5847731339926667e-10
20260715,mean_time_averaged_gravity_force_z_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.0
20260715,mean_time_averaged_gravity_force_z_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.0
20260715,mean_time_averaged_gravity_force_z_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-1.074171396620014e-08
20260715,mean_time_averaged_gravity_force_z_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-1.074171396620014e-08
20260715,mean_time_averaged_gravity_force_z_N,velocity_size_interaction,difference_of_differences,0.0
20260715,mean_time_averaged_mechanical_contact_force_z_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,4.3355136198843784e-10
20260715,mean_time_averaged_mechanical_contact_force_z_N,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,7.955118082074738e-10
20260715,mean_time_averaged_mechanical_contact_force_z_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,8.077791350263037e-09
20260715,mean_time_averaged_mechanical_contact_force_z_N,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,8.439751796482072e-09
20260715,mean_time_averaged_mechanical_contact_force_z_N,velocity_size_interaction,difference_of_differences,3.61960446219036e-10
20260715,mean_drag_work_x_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3.051949780924935e-10
20260715,mean_drag_work_x_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,1.501161923866195e-09
20260715,mean_drag_work_x_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,4.796332216847572e-10
20260715,mean_drag_work_x_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,1.6756001674584586e-09
20260715,mean_drag_work_x_J,velocity_size_interaction,difference_of_differences,1.1959669457737014e-09
20260715,mean_explicit_fluid_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3.238116506387603e-17
20260715,mean_explicit_fluid_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,5.681750016807007e-16
20260715,mean_explicit_fluid_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-1.6078487715720177e-15
20260715,mean_explicit_fluid_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-1.072054934955193e-15
20260715,mean_explicit_fluid_work_J,velocity_size_interaction,difference_of_differences,5.357938366168246e-16
20260715,mean_total_fluid_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,2.2060241744946553e-10
20260715,mean_total_fluid_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,1.2519353530490246e-09
20260715,mean_total_fluid_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,3.795818307450446e-10
20260715,mean_total_fluid_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,1.4109147663446037e-09
20260715,mean_total_fluid_work_J,velocity_size_interaction,difference_of_differences,1.031332935599559e-09
20260715,mean_gravity_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-4.810729188926988e-13
20260715,mean_gravity_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-8.270947706670393e-12
20260715,mean_gravity_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,2.3433518865854985e-11
20260715,mean_gravity_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,1.564364407807729e-11
20260715,mean_gravity_work_J,velocity_size_interaction,difference_of_differences,-7.789874787777694e-12
20260715,mean_wall_contact_sample_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.05426191269576809
20260715,mean_wall_contact_sample_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.06273575474841721
20260715,mean_wall_contact_sample_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.058157280906364545
20260715,mean_wall_contact_sample_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.06663112295901366
20260715,mean_wall_contact_sample_fraction,velocity_size_interaction,difference_of_differences,0.008473842052649116
20260715,mean_bottom_wall_contact_sample_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,0.005721426191269571
20260715,mean_bottom_wall_contact_sample_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,0.027224258580473157
20260715,mean_bottom_wall_contact_sample_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.04968343885371544
20260715,mean_bottom_wall_contact_sample_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.07118627124291903
20260715,mean_bottom_wall_contact_sample_fraction,velocity_size_interaction,difference_of_differences,0.021502832389203586
20260715,mean_mechanical_contact_net_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-2.1868784679882006e-10
20260715,mean_mechanical_contact_net_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-1.241116020256251e-09
20260715,mean_mechanical_contact_net_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,-3.99463837762642e-10
20260715,mean_mechanical_contact_net_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,-1.4218920112200732e-09
20260715,mean_mechanical_contact_net_work_J,velocity_size_interaction,difference_of_differences,-1.022428173457431e-09
20260715,all_lower_clipped_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,-0.037134999999999974
20260715,all_lower_clipped_fraction,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,-0.04568399999999995
20260715,all_lower_clipped_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,0.015543333333333353
20260715,all_lower_clipped_fraction,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,0.00699433333333338
20260715,all_lower_clipped_fraction,velocity_size_interaction,difference_of_differences,-0.008548999999999973
