metric,contrast,condition,count,mean,standard_deviation,standard_error,ci95_low,ci95_high,minimum,maximum,same_sign_count
mean_gravity_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,3,1.6806178765403167e-11,4.13107941071917e-12,2.3850798098224334e-12,6.544008611118317e-12,2.7068348919688017e-11,1.349159274154701e-11,2.1434322954268743e-11,3
mean_gravity_impulse_z_N_s,velocity_size_interaction,difference_of_differences,3,-2.2013352488066424e-11,9.008744398440177e-12,5.20120100349997e-12,-4.4392314183493946e-11,3.656092073611025e-13,-2.895966085287559e-11,-1.1834299729619706e-11,3
mean_gravity_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,3,2.6859712032072765e-11,3.2017638841458037e-12,1.8485392403932016e-12,1.890608962343739e-11,3.4813334440708136e-11,2.3433518865854985e-11,2.9775801657822535e-11,3
mean_gravity_work_J,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,3,1.751561548507725e-11,3.2798822918217914e-12,1.893640924093598e-12,9.367936193954298e-12,2.56632947762002e-11,1.5600387387976316e-11,2.1302814989178145e-11,3
mean_gravity_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3,-3.557570494260352e-13,1.1104121356659997e-13,6.410967454381921e-14,-6.315987156021776e-13,-7.991538324989284e-14,-4.810729188926988e-13,-2.6960229032846523e-13,3
mean_gravity_work_J,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,3,-9.699853596421548e-12,2.079896321064167e-12,1.2008287008529093e-12,-1.4866602484048422e-11,-4.533104708794672e-12,-1.2086024123621395e-11,-8.270947706670393e-12,3
mean_gravity_work_J,velocity_size_interaction,difference_of_differences,3,-9.344096546995512e-12,2.127988633566904e-12,1.228594810422316e-12,-1.4630313361754344e-11,-4.057879732236679e-12,-1.1769428184564454e-11,-7.789874787777694e-12,3
mean_mechanical_contact_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,3,-9.082751027921397e-09,9.911234336151922e-10,5.722253811978775e-10,-1.1544838126336067e-08,-6.620663929506726e-09,-9.995369236336939e-09,-8.028385350375891e-09,3
mean_mechanical_contact_impulse_x_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,3,-1.7417768989052586e-08,1.7321939168044295e-09,1.0000826241556696e-09,-2.1720777221801518e-08,-1.3114760756303655e-08,-1.926706648187618e-08,-1.5833143081906008e-08,3
mean_mechanical_contact_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3,-7.0293480150583976e-09,1.1068185488977879e-09,6.390219871502088e-10,-9.778837712408562e-09,-4.279858317708233e-09,-7.93319284793613e-09,-5.7949003985496724e-09,3
mean_mechanical_contact_impulse_x_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.10,3,-1.5364365976189585e-08,1.7492620665693029e-09,1.0099369250169882e-09,-1.9709773843438754e-08,-1.1018958108940415e-08,-1.7204890093475372e-08,-1.3723499304873876e-08,3
mean_mechanical_contact_impulse_x_N_s,velocity_size_interaction,difference_of_differences,3,-8.335017961131187e-09,8.135479214668207e-10,4.697021114575295e-10,-1.035598303313978e-08,-6.314052889122595e-09,-9.271697245539242e-09,-7.804757731530116e-09,3
mean_mechanical_contact_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.10,3,2.2681588896148022e-09,1.4262361350705764e-10,8.234378165109688e-11,1.9138621927198897e-09,2.6224555865097148e-09,2.1505417130942575e-09,2.426798059213219e-09,3
mean_mechanical_contact_impulse_z_N_s,df_over_dp_0p10_minus_0p05,gas_velocity=0.20,3,2.440623316453517e-09,2.0418902301627716e-10,1.178885874040143e-10,1.933389664059158e-09,2.947856968847876e-09,2.205254757480607e-09,2.57032376028653e-09,3
mean_mechanical_contact_impulse_z_N_s,gas_velocity_0p20_minus_0p10,df_over_dp=0.05,3,6.228332227351209e-11,6.201236421339375e-11,3.5802855171688e-11,-9.176393026200505e-11,2.1633057480902922e-10,-8.128687952244815e-12,1.087651833321947e-10,2
