comparison,metric,particle_id,reference_value,modified_value,paired_difference
local_cfd_initial_velocity_minus_zero,final_dz_dp,10017,-1.0559722861567669,-1.055972285619222,5.375448974831443e-10
local_cfd_initial_velocity_minus_zero,final_dz_dp,10018,-1.10111417210887,-4.768349773604866,-3.667235601495996
local_cfd_initial_velocity_minus_zero,final_dz_dp,10019,-4.370877233212568,-0.9916380384644828,3.379239194748085
local_cfd_initial_velocity_minus_zero,final_dz_dp,10020,-2.848389635300156,-2.7754499965421284,0.07293963875802767
local_cfd_initial_velocity_minus_zero,final_dz_dp,10021,-1.8625728551248977,-1.871259661847256,-0.00868680672235822
local_cfd_initial_velocity_minus_zero,final_dz_dp,10022,-1.7281929670667704,-1.7254913361276274,0.002701630939142996
local_cfd_initial_velocity_minus_zero,final_dz_dp,10023,-1.9286298131784476,-1.9192088567831733,0.009420956395274294
local_cfd_initial_velocity_minus_zero,final_dz_dp,10024,-4.87277260070086,-3.646719228392179,1.226053372308681
local_cfd_initial_velocity_minus_zero,final_dz_dp,10025,-4.363554981898829,-4.35657679654293,0.0069781853558987805
local_cfd_initial_velocity_minus_zero,final_dz_dp,10026,-3.410108386345532,-3.96862560519386,-0.5585172188483281
local_cfd_initial_velocity_minus_zero,final_dz_dp,10027,-2.137709914447993,-2.1362139266365343,0.0014959878114586544
local_cfd_initial_velocity_minus_zero,final_dz_dp,10028,-2.439996131777802,-2.4359994756054486,0.00399665617235323
local_cfd_initial_velocity_minus_zero,final_dz_dp,10029,-4.949576761448795,-5.181980956258361,-0.23240419480956565
local_cfd_initial_velocity_minus_zero,final_dz_dp,10030,-1.5842585718779072,-1.5842585718779294,-2.220446049250313e-14
local_cfd_initial_velocity_minus_zero,final_dz_dp,10031,-3.932924033317627,-3.7120247656267296,0.22089926769089763
local_cfd_initial_velocity_minus_zero,final_dz_dp,10032,-4.429763324347252,-4.519567388059792,-0.08980406371254013
local_cfd_initial_velocity_minus_zero,final_dz_dp,10033,-1.2866571133121305,-1.2841937566701742,0.0024633566419562936
local_cfd_initial_velocity_minus_zero,final_dz_dp,10034,-2.7930141997254743,-2.7974775374370915,-0.004463337711617221
local_cfd_initial_velocity_minus_zero,final_dz_dp,10035,-0.5367119410234057,-0.5367119456798204,-4.656414698267497e-09
local_cfd_initial_velocity_minus_zero,final_dz_dp,10036,-3.127798787363382,-2.258764462820724,0.8690343245426577
local_cfd_initial_velocity_minus_zero,final_dz_dp,10037,-4.988329108059818,-2.3737766555589084,2.61455245250091
local_cfd_initial_velocity_minus_zero,final_dz_dp,10038,-5.468058001443292,-1.5212332466908416,3.94682475475245
local_cfd_initial_velocity_minus_zero,final_dz_dp,10039,-4.075187837459377,-4.0751878374578565,1.5205614545266144e-12
local_cfd_initial_velocity_minus_zero,final_dz_dp,10040,-2.971895135883059,-3.027163159222103,-0.055268023339043904
local_cfd_initial_velocity_minus_zero,final_dz_dp,10041,-2.353924850011716,-0.6250689886531848,1.728855861358531
local_cfd_initial_velocity_minus_zero,final_dz_dp,10042,-1.9806746432348603,-1.8540498905906906,0.12662475264416972
local_cfd_initial_velocity_minus_zero,final_dz_dp,10043,-3.2966153116451773,-3.23941847663796,0.057196835007217395
local_cfd_initial_velocity_minus_zero,final_dz_dp,10044,-3.9138117960797834,-3.921394385004296,-0.007582588924512468
local_cfd_initial_velocity_minus_zero,final_dz_dp,10045,-0.5617851416354677,-0.08151395391329912,0.48027118772216854
local_cfd_initial_velocity_minus_zero,final_dz_dp,10046,-0.8148075889387334,-0.814807588938719,1.4432899320127035e-14
local_cfd_initial_velocity_minus_zero,final_dz_dp,10047,-0.6700057310680269,0.8149316586655835,1.4849373897336102
local_cfd_initial_velocity_minus_zero,final_dz_dp,10048,-0.6635754647558597,-0.6635754647554698,3.89910326248355e-13
local_cfd_initial_velocity_minus_zero,final_dz_dp,10049,-0.04481368977766282,-0.044808829924193085,4.859853469735276e-06
