ix,iy,iz,resolved_x_center_m,unresolved_x_center_m,y_center_m,z_center_m,resolved_fluid_volume_m3,resolved_epsilon,unresolved_epsilon_raw,unresolved_epsilon_drag_used,resolved_ux_m_per_s,resolved_uy_m_per_s,resolved_uz_m_per_s,resolved_mean_umag_m_per_s,resolved_ux_std_within_bin_m_per_s,unresolved_ux_m_per_s,unresolved_uy_m_per_s,unresolved_uz_m_per_s,resolved_qx_m_per_s,unresolved_qx_m_per_s,resolved_p_m2_per_s2,unresolved_p_m2_per_s2
2,0,0,0.0085,0.03125,0.00125,0.0013,6.581629774446084e-09,0.4050233707351437,0.412236,0.412236,0.25497265439444244,0.001902621862476183,0.005362631987701152,0.3140474332368415,0.2289120219343165,0.344096,-0.00331174,0.00515868,0.10326988392812393,0.14184876,47.28818120217327,98.4003
2,0,1,0.0085,0.03125,0.00125,0.0039,6.004444640667066e-09,0.3695042855795118,0.372237,0.4,0.24183539123676448,-0.02617879594949602,0.033774912019084315,0.2980751338859952,0.22437539497761091,0.238754,-0.00156246,0.00276209,0.0893592134667824,0.08887307,48.188842213905424,97.6921
2,0,2,0.0085,0.03125,0.00125,0.0065,6.0850361067852975e-09,0.37446376041755686,0.406681,0.406681,0.22442754938858275,0.0031498102689461937,0.0429708863178172,0.28374817478084946,0.1999653234352371,0.265669,0.00506691,0.0133344,0.08403998408534566,0.10804253,42.31421663380021,97.8636
2,0,3,0.0085,0.03125,0.00125,0.0091,6.001185357272605e-09,0.36930371429369885,0.393348,0.4,0.19945587811024487,0.0047822151595883645,0.03160244762291343,0.2508626820172155,0.17521388722134984,0.237792,-0.000431924,0.0179885,0.0736597966238247,0.093535006,36.005767682750246,95.4747
2,0,4,0.0085,0.03125,0.00125,0.011699999999999999,7.254223294535375e-09,0.44641374120217703,0.46779,0.46779,0.4342102918580874,0.021762501876684347,0.044903966464134346,0.49651099623530137,0.48848248896051166,0.505191,0.00478944,0.0110542,0.19383744085685797,0.23632331,26.09966233634489,94.4711
2,1,0,0.0085,0.03125,0.00375,0.0013,6.32236942316556e-09,0.38906888757941915,0.39557,0.4,0.23346592597764357,0.018535366264853574,-1.525333660181554e-05,0.3003497504414393,0.2081682789974444,0.249322,0.00434385,0.00471264,0.0908343281078208,0.098624304,45.89323255531411,98.8409
2,1,1,0.0085,0.03125,0.00375,0.0039,5.9389617923895195e-09,0.3654745718393551,0.381126,0.4,0.21712946183456808,0.014111399221667376,0.03655789971957002,0.28807765699722926,0.19477863058542128,0.125089,0.000781262,0.00500739,0.07935529709769837,0.04767467,46.36347355956079,97.988
2,1,2,0.0085,0.03125,0.00375,0.0065,5.898072729000512e-09,0.362958321784647,0.355571,0.4,0.24910696693014164,-0.0016865724610505657,0.009760698495018158,0.316701000973364,0.22968503780352534,0.158859,0.00326551,0.00860836,0.09041544666182777,0.056485653,40.9717350387613,97.0457
2,1,3,0.0085,0.03125,0.00375,0.0091,5.565925658872263e-09,0.342518502084447,0.361126,0.4,0.16034127736727372,0.01192873495970162,0.04783813946099961,0.2189758009352923,0.15137733092245934,0.1016,-0.00118814,0.00673602,0.05491985414614544,0.036690403,36.73218524582946,95.5534
2,1,4,0.0085,0.03125,0.00375,0.011699999999999999,7.1680003963643636e-09,0.44110771669934556,0.46779,0.46779,0.42522973367416006,-0.0806365210013284,0.0635281546078654,0.5071732283345628,0.4745838589914679,0.364379,-0.00341396,0.012343,0.18757211689367956,0.17045285,28.203004641372463,94.0562
2,2,0,0.0085,0.03125,0.00625,0.0013,5.897482285673537e-09,0.36292198681067933,0.423347,0.423347,0.24418703552223278,0.006014741299596017,0.0014238270772574339,0.298568405689808,0.2232719130966235,0.29251,0.00689212,0.00143097,0.08862084408513865,0.12383323,45.43122674006295,97.646
2,2,1,0.0085,0.03125,0.00625,0.0039,5.42874143461501e-09,0.33407639597630845,0.388903,0.4,0.196282921583427,0.009089485373646735,0.017162745941486417,0.26015797565816234,0.1810633269319767,0.163344,0.00281339,0.00243955,0.06557349103429166,0.06352497,44.6786119709429,97.423
2,2,2,0.0085,0.03125,0.00625,0.0065,5.764147892265412e-09,0.3547167933701793,0.340016,0.4,0.19417305494185605,-0.010041946109726856,0.03260941900498207,0.25713485580023204,0.17321015746217783,0.170241,-0.00129618,0.00543185,0.06887644340786682,0.057884663,41.63730279190158,96.9744
2,2,3,0.0085,0.03125,0.00625,0.0091,5.684149388573007e-09,0.3497938085275698,0.353349,0.4,0.19516550477152858,-0.023561528374397536,0.05386703398122043,0.26081219925397675,0.16692754235537205,0.143395,0.00279804,0.00660941,0.06826768520723858,0.05066848,35.727268607284145,95.9829
2,2,4,0.0085,0.03125,0.00625,0.011699999999999999,6.3831132205100745e-09,0.39280696741600474,0.396681,0.4,0.41036309263842147,0.07689379674905962,0.022823022683625724,0.4797796121667886,0.4574812167849144,0.238252,0.00894195,0.0057036,0.16119348195875136,0.09451004,30.73240327540892,94.8704
2,3,0,0.0085,0.03125,0.00875,0.0013,6.575702522319161e-09,0.4046586167581022,0.376681,0.4,0.2687156308323082,-0.018362154794291537,-0.00955368740219687,0.3319253996419704,0.24364681084533021,0.235534,-0.00251911,0.00294361,0.10873809547388268,0.08872118,43.69186776190987,97.8024
2,3,1,0.0085,0.03125,0.00875,0.0039,5.82547975301745e-09,0.35849106172415074,0.39557,0.4,0.2138513879497342,0.002502114349268495,-0.010458775375292533,0.27721012708456516,0.1940757126392964,0.160991,-0.000104629,0.00157152,0.07666381111728347,0.06368321,45.006999238411474,97.2419
