particle_id,probe_index,dem_timestep,time_s,processor,x_m,y_m,z_m,voidfraction_raw,voidfraction_used,voidfraction_clipped,slip_speed_stratum,ever_contacted,sampled_contact_fraction,early_sampled_contact_fraction,unresolved_u_x,unresolved_u_y,unresolved_u_z,logged_carrier_u_x,logged_carrier_u_y,logged_carrier_u_z,resolved_u_x,resolved_u_y,resolved_u_z,particle_u_x,particle_u_y,particle_u_z,logged_urel_x,logged_urel_y,logged_urel_z,resolved_replacement_slip_x,resolved_replacement_slip_y,resolved_replacement_slip_z,logged_drag_x,logged_drag_y,logged_drag_z,replacement_drag_x,replacement_drag_y,replacement_drag_z
10001,10000,128000000,0.006,4,0.00186719604693,0.00437845285125,0.0092284569341,0.39955689514,0.4,True,low,True,0.505831389536821,0.46853146853146854,0.17539454996585846,-0.003744844114407897,0.0035286289639770985,0.08697429024735245,-0.0013718895138430454,-0.0020893143112395455,0.3114180266857147,-0.0746959000825882,-0.0059424699284136295,0.08370417718698245,-0.0013872306492584453,-0.006703857507229545,0.00327011306037,1.53411354154e-05,0.00461454319599,0.22771384949873227,-0.07330866943332975,0.0007613875788159159,1.13265235452e-09,5.31363069974e-12,1.59831575223e-09,7.887208271693342e-08,-2.5391549315695455e-08,2.637179259329543e-10
10001,10000,159750000,0.06950000000001,4,0.00715883264041,0.00397238175183,0.00927956228679,0.383525644766,0.4,True,low,True,0.505831389536821,0.46853146853146854,0.20532411336898804,-0.0046599549241364,-0.0033348610159009695,0.10914859103510001,-0.00040298978561829316,-0.004087022712797029,0.24075853824615479,0.10424018651247025,0.010944138281047344,0.10823869958380501,-0.0006320350561052931,-0.00863303545714703,0.000909891451295,0.000229045270487,0.00454601274435,0.1325198386623498,0.10487222156857554,0.019577173738194373,3.15153751943e-10,7.93330635822e-11,1.5745757043e-09,4.590011731815855e-08,3.632397474976054e-08,6.780830556477231e-09
10001,10000,171400000,0.0928,4,0.00973721359033,0.00387681712541,0.00918749300129,0.39177348724,0.4,True,low,True,0.505831389536821,0.46853146853146854,0.21051925420761108,0.00168164714705199,-0.005457067396491766,0.1204579713612909,0.0019133566291104065,-0.0040320009308614565,0.048636484891176224,0.013102078810334206,0.027063211426138878,0.12145967599078089,0.0019615193921216066,-0.008474455387441456,-0.00100170462949,-4.81627630112e-05,0.00444245445658,-0.07282319109960467,0.0111405594182126,0.03553766681358034,-3.46954475899e-10,-1.66818498253e-11,1.53870653316e-09,-2.5223335659532488e-08,3.858689318574338e-09,1.230897033020064e-08
10001,10000,146550000,0.0431,4,0.00498007815684,0.00384436041602,0.00921586188681,0.399742820997,0.4,True,mid,True,0.505831389536821,0.46853146853146854,0.20220394432544708,-0.006889813579618931,-0.0025989292189478874,0.1244682699330956,-0.002381250524169931,-0.004245171091414687,0.0003689721634145826,0.0001614713401068002,-0.000294543948257342,0.06445198579329559,0.023036357342330067,-0.04916273499831469,0.0600162841398,-0.0254176078665,0.0449175639069,-0.064083013629881,-0.022874886002223267,0.048868191050057345,2.0790888455e-08,-8.80518775064e-09,1.55603778915e-08,-2.2199688090253078e-08,-7.924336038289335e-09,1.6928957260217175e-08
10001,10000,161200000,0.0724,4,0.00747670414097,0.00397670588321,0.00925761740424,0.390290812237,0.4,True,mid,True,0.505831389536821,0.46853146853146854,0.20496679842472076,-0.00423624599352479,-0.003406152129173279,0.11589874778143222,0.0012399604805179987,-0.003476915153471283,0.0369391068816185,0.01598454639315605,0.021624978631734848,0.06757390334003222,0.050403983912918,0.013248644034728719,0.0483248444414,-0.0491640234324,-0.0167255591882,-0.030634796458413716,-0.034419437519761946,0.00837633459700613,1.67404286788e-08,-1.70311324815e-08,-5.7939768651e-09,-1.0612338873070399e-08,-1.1923393559217445e-08,2.9016840826190203e-09
10001,10000,173500000,0.097,4,0.00999341113924,0.00390336775329,0.00940741890931,0.397167507718,0.4,True,mid,True,0.505831389536821,0.46853146853146854,0.21867793798446655,0.0026302062906324863,-0.005716980434954166,0.13765884280077822,0.0021189211184862115,-0.003321089171647265,0.029198449105024338,0.051129475235939026,0.016944492235779762,0.10439369403977823,0.010235371148876212,0.042709300088352734,0.033265148761,-0.00811645003039,-0.04603038926,-0.0751952449347539,0.040894104087062816,-0.02576480785257297,1.15231878994e-08,-2.81157253941e-09,-1.59451210735e-08,-2.6047950145854024e-08,1.4165890216109366e-08,-8.925038159575822e-09
10002,10001,125050000,0.0001,2,0.000291932476488,0.0116397815051,0.00108816780392,0.646317944469,0.646317944469,False,high,True,0.3288903698767078,0.3786213786213786,0.10121392458677292,0.0015011226059868932,-0.00021194812143221498,0.1605977040828104,0.0005880985380759386,0.0025927655429319697,0.18994927406311035,0.18225987255573273,0.08098788559436798,0.006537040962810411,-4.110223023206143e-05,-0.0007871224865780303,0.15406066312,0.000629200768308,0.00337988802951,0.18341223310029994,0.1823009747859648,0.08177500808094601,1.22348105672e-08,4.9968318019e-11,2.68415628896e-10,1.4565781311361797e-08,1.4477530133599914e-08,6.494206325869958e-09
10002,10001,166700000,0.0834,2,0.00903008669273,0.0112328309992,0.000747220282081,0.41416402718,0.41416402718,False,high,True,0.3288903698767078,0.3786213786213786,0.06121841073036194,-0.0007209739997051656,-0.0005931460182182491,0.15251258365586415,-0.008797371670189796,-0.0005837319667995645,0.0024220433551818132,-0.0009080821182578802,-0.0016709361225366592,0.03883880010786416,-0.010150665430059796,-0.025678218048799564,0.113673783548,0.00135329375987,0.025094486082,-0.03641675675268235,0.009242583311801916,0.024007281926262905,3.58674160721e-08,4.27003912761e-10,7.91804711103e-09,-1.1490555919550295e-08,2.9163063890235018e-09,7.575002280504133e-09
10002,10001,131250000,0.0125,2,0.00148144701616,0.0116605990667,0.000952523046556,0.446234630026,0.446234630026,False,low,True,0.3288903698767078,0.3786213786213786,0.07457343488931656,0.0009223785600624979,-0.0002731624699663371,0.10436792052337841,0.0014888602380875604,-0.0020697729737298763,0.011912861838936806,0.008889170363545418,-0.007293050643056631,0.0981904360496084,0.0037233924810975605,-0.0034715344360498764,0.00617748447377,-0.00223453224301,0.00140176146232,-0.0862775742106716,0.005165777882447858,-0.0038215162070067547,1.5867724583e-09,-5.7397055961e-10,3.60061848956e-10,-2.216159006271018e-08,1.3269016060452046e-09,-9.816093738436545e-10
10002,10001,148500000,0.047,2,0.00430558570038,0.0114409930913,0.0007173825369,0.413311066956,0.413311066956,False,low,True,0.3288903698767078,0.3786213786213786,0.05389072000980377,0.000488359248265624,-0.0002685836225282401,0.143881557765511,0.0017975700088737655,-0.0012244406856506728,0.02695099078118801,-0.007876009680330753,0.010736278258264065,0.140822191547461,0.007148447886953765,-0.003833999964420673,0.00305936621805,-0.00535087787808,0.00260955927877,-0.113871200766273,-0.01502445756728452,0.014570278222684738,9.70485151186e-10,-1.6973932365e-09,8.27798423165e-10,-3.612196174472378e-08,-4.7660240502304506e-09,4.6219503177987445e-09
10002,10001,171000000,0.092,2,0.0099998318605,0.0113058875952,0.000714341938914,0.406775399524,0.406775399524,False,low,True,0.3288903698767078,0.3786213786213786,0.05944911763072014,-0.0008483559940941632,-0.0005113130318932235,0.13218236022400015,-0.004161490615132958,9.93304352494913e-05,0.07530712336301804,-0.007341122720390558,-0.008860933594405651,0.13081508892858015,-3.458641912958191e-06,-0.0014642221167305088,0.00136727129542,-0.00415803197322,0.00156355255198,-0.05550796556556212,-0.0073376640784776,-0.007396711477675143,4.52757994033e-10,-1.37689003026e-09,5.17754537355e-10,-1.8380898675006586e-08,-2.4297928876249295e-09,-2.4493458337762485e-09
10002,10001,125450000,0.0009,2,0.000320960962756,0.0116401231285,0.00108498390405,0.639714345649,0.639714345649,False,mid,True,0.3288903698767078,0.3786213786213786,0.10052740573883057,0.001485736109316349,-0.0002137608389602974,0.17343080856397014,0.0030788104724375574,-0.00012685527958667103,0.18925221264362335,0.1788599044084549,0.0727902501821518,0.06287519084397016,0.0009340901738175574,-0.006867743038596671,0.11055561772,0.00214472029862,0.00674088775901,0.1263770217996532,0.17792581423463733,0.07965799322074847,9.08085655244e-09,1.76163796816e-10,5.53685430357e-10,1.03804006540287e-08,1.4614533656108725e-08,6.542976509116787e-09
10002,10001,170900000,0.0918,2,0.00997374515241,0.0113056827827,0.000714484828862,0.407133060025,0.407133060025,False,mid,True,0.3288903698767078,0.3786213786213786,0.059445854276418686,-0.0008442219696007669,-0.0005127888289280236,0.13270619378642992,-0.004279444668534001,0.00010850061364477664,0.07231675088405609,-0.006776154041290283,-0.003070456674322486,0.12995290010508992,0.0022137423013459992,0.00014939469718817664,0.00275329368134,-0.00649318696988,-4.08940835434e-05,-0.05763614922103383,-0.008989896342636283,-0.0032198513715106626,9.09580135842e-10,-2.14509404722e-09,-1.35097996689e-11,-1.9040720862081115e-08,-2.969908801206185e-09,-1.0637124792499082e-09
10002,10001,159900000,0.06980000000001,2,0.00722368927936,0.0112485977324,0.000862841429302,0.395181833594,0.4,True,high,True,0.3288903698767078,0.3786213786213786,0.06945343315601349,-0.0004267588956281543,-0.0007357409922406077,0.16353088741880561,-0.001735832563243887,-0.0005820475540421338,0.2457897961139679,0.1026415303349495,-0.18321458995342255,0.061915569029805634,-0.013055165213743888,-0.06844816350734213,0.101615318389,0.0113193326505,0.0678661159533,0.18387422708416226,0.11569669554869338,-0.11476642644608041,3.52050251196e-08,3.92162713868e-09,2.3512481728e-08,6.370394627476285e-08,4.0083573398397126e-08,-3.976127802359833e-08
10002,10001,150950000,0.05190000000001,2,0.00493195818422,0.0113341441047,0.000736051317481,0.399718411074,0.4,True,low,True,0.3288903698767078,0.3786213786213786,0.05753994360566139,0.0004865455557592213,-0.00028742096037603915,0.1410307349582537,0.0021709439976861956,-0.0010713610935783424,0.07833842933177948,0.025942659005522728,0.006717362441122532,0.1399218142105137,-0.001335318957373804,-0.0032834575433483425,0.00110892074774,0.00350626295506,0.00221209644977,-0.061583384878734215,0.02727797796289653,0.010000819984470874,3.84090063635e-10,1.2144427492e-09,7.66190251099e-10,-2.1330258510490984e-08,9.448105568373534e-09,3.4639225499816785e-09
10002,10001,155300000,0.06060000000001,2,0.00601848658187,0.0112355566573,0.000794611961455,0.396534714408,0.4,True,low,True,0.3288903698767078,0.3786213786213786,0.06283339112997055,7.731671212241054e-05,-0.0004834144492633641,0.143278521739946,0.003295563707651569,0.00017954186718764815,0.07757756859064102,0.045324862003326416,0.004077439662069082,0.143039811607479,0.002318965977671569,-0.0035928242739323517,0.000238710132467,0.00097659772998,0.00377236614112,-0.06546224301683798,0.04300589602565485,0.007670263936001434,8.2680491058e-11,3.38257865498e-10,1.30661016261e-09,-2.2673735473525362e-08,1.4895675206803113e-08,2.656699915587746e-09
10002,10001,161700000,0.0734,2,0.00768104747407,0.0112263768766,0.000766956457902,0.3998253501,0.4,True,low,True,0.3288903698767078,0.3786213786213786,0.06192903593182564,-0.000519418390467763,-0.0006894277175888419,0.15049692208607993,-0.004763263276549591,-0.00018327789812287807,0.44979822635650635,-0.2872910797595978,0.17568637430667877,0.1497966846000829,-0.004430012881579591,-0.004891258645242878,0.000700237485997,-0.00033325039497,0.00470798074712,0.30000154175642346,-0.2828610668780182,0.18057763295192164,2.42537209732e-10,-1.15426012681e-10,1.63067607306e-09,1.0390979961475378e-07,-9.797295242560537e-08,6.25456307493759e-08
10002,10001,151750000,0.05350000000001,2,0.00515456978467,0.0113363028776,0.000728974303261,0.39812234964,0.4,True,mid,True,0.3288903698767078,0.3786213786213786,0.05742266774177551,0.00042881607078015804,-0.0003080321184825152,0.13722011357335426,0.0017453701404493809,-0.0006114995845573207,0.17590972781181335,0.06298647820949554,-0.015904074534773827,0.11292314556575425,0.03253089172794938,0.01143385640224268,0.0242969680076,-0.0307855215875,-0.0120453559868,0.0629865822460591,0.030455586481546164,-0.027337930937016506,8.41627026235e-09,-1.06638519575e-08,-4.17241243269e-09,2.181803502891858e-08,1.0549565145237074e-08,-9.469634857657353e-09
10002,10001,156500000,0.06300000000001,2,0.00628603448879,0.0113091327464,0.000805680134232,0.397273204198,0.4,True,mid,True,0.3288903698767078,0.3786213786213786,0.06439585238695145,-1.7704890353797964e-07,-0.0005264763021841645,0.14611826969424588,0.003215353845380218,-0.0006626670627679827,0.053701769560575485,0.022041184827685356,-0.007652308791875839,0.13451590249034587,0.017173623342080217,-0.0019645273391179826,0.0116023672039,-0.0139582694967,0.00130186027635,-0.08081413292977038,0.004867561485605139,-0.005687781452757857,4.01876331719e-09,-4.83478762902e-09,4.50931110071e-10,-2.799194916184158e-08,1.6859988309916555e-09,-1.970102053902167e-09
10002,10001,161300000,0.0726,2,0.00756187213099,0.0112297489745,0.000771340252366,0.397086797618,0.4,True,mid,True,0.3288903698767078,0.3786213786213786,0.06222942844033241,-0.0005020239623263478,-0.0007000452023930848,0.1496574691805689,-0.00415963818473016,0.00013326575246732763,0.28464505076408386,-0.1452123522758484,0.031822893768548965,0.1478176690886289,-0.00407468813810866,-0.0066626653853026725,0.00183980009194,-8.49500466215e-05,0.00679593113777,0.13682738167545497,-0.14113766413773973,0.038485559153851635,6.37244097031e-10,-2.94238031563e-11,2.35387910912e-09,4.739234532431113e-08,-4.888528038158239e-08,1.33300870562937e-08
10003,10002,126050000,0.0021,0,0.00180758683348,0.00518684006568,0.00672815649664,0.440403301697,0.440403301697,False,low,True,0.8897034321892703,0.6693306693306693,0.11680980771780014,-0.000919097859878093,0.0016604374395683408,0.09763301088546375,-2.32628999566494e-05,-0.0014495685467258391,0.21881625056266785,0.04815740883350372,-0.04815657436847687,0.09401425929895375,-0.0002110021508586494,-0.0071805834116158394,0.00361875158651,0.000187739250902,0.00573101486489,0.1248019912637141,0.04836841098436237,-0.040975990956861025,9.64354150916e-10,5.00302719235e-11,1.52724712979e-09,3.3258242639930404e-08,1.288960482390564e-08,-1.0919613027449395e-08
10003,10002,126850000,0.0037,0,0.00196240014845,0.00518670321868,0.00671699301614,0.420738022486,0.420738022486,False,low,True,0.8897034321892703,0.6693306693306693,0.11429945379495621,-0.0006336643127724528,0.0008346269023604691,0.09866819543494267,0.0002630550613882907,-0.0016074638634221323,0.09855292737483978,0.0035435687750577927,0.011970186606049538,0.09816115474323267,9.693812257829075e-05,-0.006756273656812133,0.00050704069171,0.00016611693881,0.00514880979339,0.0003917726316071124,0.003446630652479502,0.01872646026286167,1.53248586414e-10,5.02073826977e-11,1.55618244344e-09,1.1840982976492657e-10,1.0417137796188683e-09,5.659907795827912e-09
10003,10002,127650000,0.0053,0,0.00212044226572,0.00518727811259,0.00670639506082,0.400550437661,0.400550437661,False,low,True,0.8897034321892703,0.6693306693306693,0.11172831803560257,-0.00034221046371385455,-6.981580895626394e-07,0.0995927618123503,0.0006066686563688691,-0.001998063716475671,0.02071082405745983,-0.015052135102450848,-0.005413401871919632,0.0993039514881793,0.000547033888453769,-0.006540453147995671,0.000288810324171,5.96347679151e-05,0.00454238943152,-0.07859312743071947,-0.015599168990904617,0.0011270512760760392,9.96672519809e-11,2.05797125074e-11,1.56755986257e-09,-2.712216420268921e-08,-5.383208896601861e-09,3.8894074805116727e-10
10003,10002,125050000,0.0001,0,0.0016642200411,0.00518733373219,0.0067392206672,0.458557003559,0.458557003559,False,mid,True,0.8897034321892703,0.6693306693306693,0.11912617087364197,-0.0011831109877675772,0.0024325610138475895,0.10632230790123391,0.0018736389522581078,-0.0010743288886859476,0.4406237304210663,0.127529576420784,-0.21558675169944763,0.011327427618533907,0.0006106650223281079,-0.0011352367168465476,0.0949948802827,0.00126297392993,6.09078281606e-05,0.4292963028025324,0.1269189113984559,-0.2144515149826011,2.25973208993e-08,3.00435424489e-10,1.44887149089e-11,1.0212072783756716e-07,3.0191388846700216e-08,-5.101358817423986e-08
10003,10002,128500000,0.007,0,0.0021730721482,0.00512337388334,0.00668388491716,0.403886983607,0.403886983607,False,mid,True,0.8897034321892703,0.6693306693306693,0.11083587259054184,-0.00022243925195652992,-0.0002806693664751947,0.10098745779490852,0.0001849378879154734,-0.002110956300533068,0.00685898307710886,-0.005343188531696796,-0.003934760112315416,0.009025492208908515,-0.007149993799644526,-0.020691112286133066,0.091961965586,0.00733493168756,0.0185801559856,-0.002166509131799655,0.0018068052679477298,0.01675635217381765,3.10458891792e-08,2.47623541818e-09,6.27256561978e-09,-7.314024007966805e-10,6.099682163127219e-10,5.656858782009615e-09
10003,10002,138600000,0.0272,0,0.00350544934483,0.00508525811471,0.00640279449283,0.376921317873,0.4,True,high,True,0.8897034321892703,0.6693306693306693,0.12049928307533264,0.0005711282137781382,-0.0030788301955908537,0.13380081388418935,0.003427817282583394,-0.003564022147716686,0.015481657348573208,0.0037557517644017935,0.007986518554389477,0.02897321352318935,0.029001045497083395,0.040652104136783315,0.104827600361,-0.0255732282145,-0.0442161262845,-0.013491556174616143,-0.0252452937326816,-0.03266558558239384,3.63174458792e-08,-8.85982630946e-09,-1.53186447824e-08,-4.6741398210992955e-09,-8.746213646820682e-09,-1.1316968359622025e-08
10003,10002,144450000,0.0389,0,0.00491844712787,0.00519740814261,0.0063485388222,0.376070916906,0.4,True,low,True,0.8897034321892703,0.6693306693306693,0.14125831425189972,0.0005175439873710275,-0.004873536992818117,0.1473054377061337,0.00042335086140456667,-0.0059782575195098655,0.29008036851882935,0.05586310476064682,0.0921185314655304,0.1469666265564017,0.0006563964059555666,-0.010383074335359866,0.000338811149732,-0.000233045544551,0.00440481681585,0.14311374196242765,0.055206708354691256,0.10250160580089027,1.17351969632e-10,-8.07185763769e-11,1.52566977095e-09,4.956944160173527e-08,1.9121613817702727e-08,3.550286152230752e-08
10003,10002,156250000,0.06250000000001,0,0.00790373822573,0.00527224032489,0.00595568243941,0.385885816721,0.4,True,low,True,0.8897034321892703,0.6693306693306693,0.15231363475322723,0.0004701640864368528,-0.0043744235299527645,0.15759399351159864,0.0007441150529514094,-0.003798514910487991,0.03469431772828102,-0.01896553672850132,-0.03595026582479477,0.15689809425758464,0.0008986883490844094,-0.008314371189647991,0.000695899254014,-0.000154573296133,0.00451585627916,-0.12220377652930361,-0.01986422507758573,-0.027635894635146777,2.4103449574e-10,-5.35386354754e-11,1.56413034617e-09,-4.232699702339087e-08,-6.8802537827406756e-09,-9.572080856929202e-09
10003,10002,130400000,0.0108,0,0.002358479025,0.00499773473637,0.00661429489042,0.399494969998,0.4,True,mid,True,0.8897034321892703,0.6693306693306693,0.10781612992286682,0.00021185098739806563,-0.0012193493312224746,0.10520970194399458,-0.0001732239587649842,-0.0015232368849763898,0.003394421422854066,-0.001725840033032,0.0030896577518433332,0.08281020316929458,-0.03442828126836498,-0.01440742535887639,0.0223994987747,0.0342550573096,0.0128841884739,-0.07941578174644051,0.03270244123533298,0.01749708311071972,7.75903455653e-09,1.18657196785e-08,4.46299556105e-09,-2.7509088533612416e-08,1.1327903993696491e-08,6.060870998028512e-09
10003,10002,142500000,0.035,0,0.00438578690795,0.00517931008639,0.00643467228071,0.375511710837,0.4,True,mid,True,0.8897034321892703,0.6693306693306693,0.1331622153520584,0.0004806872457265854,-0.004260134883224964,0.1443061063005221,0.00242169176294435,-0.006234003085574577,0.10406384617090225,-0.03288999944925308,-0.06082821637392044,0.10079583388992208,0.01994767984194435,-0.05116100124657458,0.0435102724106,-0.017525988079,0.044926998161,0.0032680122809801704,-0.05283767929119743,-0.009667215127345863,1.50723928648e-08,-6.07117728837e-09,1.55631608124e-08,1.1320720891160146e-09,-1.8303499753460935e-08,-3.3488198587387057e-09
10004,10003,125050000,0.0001,6,0.000788423275334,0.0127943022583,0.0114666885512,0.631723840095,0.631723840095,False,high,True,0.38745847176079734,0.3956043956043956,0.14852383732795715,0.003242401173338294,0.007130567450076342,0.2534974965387278,0.00015069788081710798,-0.003075674855623912,0.3389381468296051,-0.28299179673194885,0.29000842571258545,0.011200769560727783,-5.403240916989201e-05,-0.001247851951373912,0.242296726978,0.000204730289987,-0.00182782290425,0.3277373772688773,-0.28293776432277895,0.29125627766395934,2.07545538861e-08,1.75367033994e-11,-1.56566906345e-10,2.8073194144440953e-08,-2.4235767231733852e-08,2.494831104338611e-08
10004,10003,136150000,0.0223,6,0.00403428259449,0.0128887777425,0.0113717459683,0.482283551721,0.482283551721,False,high,True,0.38745847176079734,0.3956043956043956,0.13866472244262695,-0.0008439562516286969,-0.003416918683797121,0.3985613083710886,-0.0018871908457353814,-0.0073206001630931605,0.06347954273223877,-0.007503848522901535,0.06624605506658554,0.11698570190108862,0.15209485687326463,0.07784857067150684,0.28157560647,-0.153982047719,-0.0851691708346,-0.05350615916884985,-0.15959870539616616,-0.011602515604921301,5.79315643257e-08,-3.16803753502e-08,-1.75227654151e-08,-1.1008395011809544e-08,-3.283595047123586e-08,-2.3871097625713503e-09
