particle_id,probe_index,time_s,magnitude_ratio,reversed,ever_contacted,sampled_contact_fraction,voidfraction_clipped
10023,10022,0.0253,2.4080853527528365,TRUE,TRUE,0.5284905031656114,TRUE
10023,10022,0.0315,1.3246011150531598,TRUE,TRUE,0.5284905031656114,TRUE
10024,10023,0.002,24.736092385981895,TRUE,TRUE,0.850383205598134,FALSE
10024,10023,0.0031,20.297989221491072,TRUE,TRUE,0.850383205598134,FALSE
10024,10023,0.0092,30.983124423746304,FALSE,TRUE,0.850383205598134,FALSE
10024,10023,1e-4,2.698763815905162,FALSE,TRUE,0.850383205598134,FALSE
10024,10023,0.0053,0.592531402672499,TRUE,TRUE,0.850383205598134,FALSE
10024,10023,0.0087,19.176054100902505,FALSE,TRUE,0.850383205598134,FALSE
10024,10023,0.0333,0.43318732021426654,FALSE,TRUE,0.850383205598134,TRUE
10024,10023,0.0093,33.62157318665709,FALSE,TRUE,0.850383205598134,TRUE
10024,10023,0.0303,69.99522110623312,TRUE,TRUE,0.850383205598134,TRUE
10024,10023,0.074,31.648023256111646,TRUE,TRUE,0.850383205598134,TRUE
10024,10023,0.0116,2.336415584036585,FALSE,TRUE,0.850383205598134,TRUE
10024,10023,0.0451,1.6755638424401018,FALSE,TRUE,0.850383205598134,TRUE
10024,10023,0.0718,4.6479065629911736,FALSE,TRUE,0.850383205598134,TRUE
10025,10024,0.06870000000001,0.19821816256803562,FALSE,TRUE,0.481839386871043,FALSE
10025,10024,0.006,40.28873591974309,FALSE,TRUE,0.481839386871043,FALSE
10025,10024,0.06850000000001,16.136741558865836,TRUE,TRUE,0.481839386871043,FALSE
10025,10024,0.0843,87.89874200834429,TRUE,TRUE,0.481839386871043,FALSE
10025,10024,1e-4,6.476090112339096,FALSE,TRUE,0.481839386871043,FALSE
10025,10024,0.0797,12.024600047214355,FALSE,TRUE,0.481839386871043,FALSE
10025,10024,0.0926,1.0638703152151492,FALSE,TRUE,0.481839386871043,TRUE
10025,10024,0.0273,9.153820732478021,FALSE,TRUE,0.481839386871043,TRUE
10025,10024,0.1001,12.85519813329793,FALSE,TRUE,0.481839386871043,TRUE
10025,10024,0.131,32.811795462585415,FALSE,TRUE,0.481839386871043,TRUE
10025,10024,0.0342,0.8178851873181119,FALSE,TRUE,0.481839386871043,TRUE
10025,10024,0.0879,1.7170776129986833,TRUE,TRUE,0.481839386871043,TRUE
10025,10024,0.1286,30.27276860662916,TRUE,TRUE,0.481839386871043,TRUE
10026,10025,0.0383,54.08788842131677,FALSE,TRUE,0.8070643118960347,FALSE
10026,10025,0.0387,26.13320604180322,FALSE,TRUE,0.8070643118960347,FALSE
10026,10025,0.0404,23.775053334178335,FALSE,TRUE,0.8070643118960347,FALSE
10026,10025,0.0388,1.964952745520121,TRUE,TRUE,0.8070643118960347,FALSE
10026,10025,0.0389,2.679681495817645,TRUE,TRUE,0.8070643118960347,FALSE
10026,10025,0.039,3.567163647477515,TRUE,TRUE,0.8070643118960347,FALSE
10026,10025,0.0084,0.28071499102448116,FALSE,TRUE,0.8070643118960347,TRUE
10026,10025,0.0119,0.6211695235638844,FALSE,TRUE,0.8070643118960347,TRUE
10026,10025,0.0415,0.33444103651310253,TRUE,TRUE,0.8070643118960347,TRUE
10026,10025,0.0015,13.536504570184242,FALSE,TRUE,0.8070643118960347,TRUE
10026,10025,0.028,24.1132047342097,FALSE,TRUE,0.8070643118960347,TRUE
10026,10025,0.06500000000001,16.756035288462346,TRUE,TRUE,0.8070643118960347,TRUE
10026,10025,1e-4,1.272237741002301,FALSE,TRUE,0.8070643118960347,TRUE
10026,10025,0.06370000000001,10.770145648458987,TRUE,TRUE,0.8070643118960347,TRUE
10027,10026,1e-4,0.3746416591205972,FALSE,TRUE,0.8417194268577141,FALSE
10027,10026,0.07000000000001,0.2529281191371603,FALSE,TRUE,0.8417194268577141,FALSE
10027,10026,0.0027,14.697151795607567,FALSE,TRUE,0.8417194268577141,FALSE
10027,10026,0.037,23.957392237500162,FALSE,TRUE,0.8417194268577141,FALSE
10027,10026,0.06640000000001,39.67598784247552,FALSE,TRUE,0.8417194268577141,FALSE
10027,10026,6e-4,0.47635153692555243,TRUE,TRUE,0.8417194268577141,FALSE
10027,10026,0.0394,1.4172049324790932,TRUE,TRUE,0.8417194268577141,FALSE
10027,10026,0.07010000000001,0.3303710424266467,FALSE,TRUE,0.8417194268577141,FALSE
10027,10026,0.0204,0.8988411725558564,FALSE,TRUE,0.8417194268577141,TRUE
10027,10026,0.0176,22.230020844970223,FALSE,TRUE,0.8417194268577141,TRUE
10027,10026,0.0195,67.13787125941604,FALSE,TRUE,0.8417194268577141,TRUE
10027,10026,0.0232,37.608411797577375,TRUE,TRUE,0.8417194268577141,TRUE
10027,10026,0.0188,70.80765191134937,FALSE,TRUE,0.8417194268577141,TRUE
10027,10026,0.0221,4.415688965924284,TRUE,TRUE,0.8417194268577141,TRUE
