condition,case,origin_start_s,lag_s,raw_msd_x_m2,centered_msd_x_m2,centered_displacement_p50_m,centered_displacement_p90_m,centered_displacement_p99_m,non_gaussian_parameter_x,mean_increment_x_m,normalized_velocity_correlation,velocity_autocorrelation,velocity_covariance_m2_s2,velocity_origin_variance_m2_s2,velocity_endpoint_variance_m2_s2,velocity_endpoint_to_origin_variance_ratio,time_origin_particle_pair_count,bed_resident_particle_count,local_centered_msd_exponent,reference_msd,msd_ratio
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00229999999999998,3.0002003875428215e-8,1.571130415183431e-8,9.79705941116238e-5,1.9348578038641e-4,3.448743581266e-4,0.11294737018402956,1.1914940278013e-4,0.647445020796027,0.647445020796027,0.00223173858827906,0.00344926751974564,0.00344472039288817,0.9986817123254604,147800,100,1.8707131743749712,1.7926647500056514e-8,0.876421771097177
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00239999999999998,3.2568396890979516e-8,1.701036959753474e-8,1.0211196860173e-4,2.0111416945957e-4,3.5805311547613e-4,0.10818240300564574,1.2432517478982e-4,0.6355868933241205,0.6355868933241205,0.00219074264791869,0.00344937949709694,0.00344422791565745,0.9985065193772326,147700,100,1.86523361037142,1.9412642751537078e-8,0.8762521319354044
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00249999999999998,3.523206459482683e-8,1.8353148091191216e-8,1.0630156295233e-4,2.0880155606808e-4,3.7198521602591e-4,0.1035034096526053,1.2950036414029e-4,0.6242289028028836,0.6242289028028836,0.00215147630576515,0.00344948574753114,0.00344374538004905,0.9983358773155688,147600,100,1.8598249444877533,2.0949450968264173e-8,0.8760682138636456
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00259999999999998,3.799226656667824e-8,1.97388997185319e-8,1.1042203074493e-4,2.1622737260361e-4,3.8531163634507e-4,0.09889712600006152,1.3467506276469e-4,0.6133777196436064,0.6133777196436064,0.00211398283936089,0.00344963806608261,0.00344328832699106,0.9981593028109316,147500,100,1.8545057814974528,2.2536261161843837e-8,0.8758728689189957
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00269999999999998,4.0848281004720114e-8,2.1166879225927968e-8,1.1457973763153e-4,2.2380817027926e-4,3.9872555060493e-4,0.09435059955650704,1.3984944089222e-4,0.6026928232597627,0.6026928232597627,0.00207705854556393,0.0034498450925867,0.00344275281128562,0.9979441739815142,147400,100,1.8492914601163488,2.4172308368323703e-8,0.8756664404325504
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00279999999999998,4.3799302546841226e-8,2.2636302774468623e-8,1.1866602808509e-4,2.3112618599935e-4,4.120823774018e-4,0.0898518642026569,1.4502349716243e-4,0.5925325766301467,0.5925325766301467,0.00204190052348645,0.00344988424611042,0.00344223228046984,0.9977819645255622,147300,100,1.8441886402854648,2.5856886586260508e-8,0.8754458004428423
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00289999999999998,4.684477624043027e-8,2.41465575309192e-8,1.2283116944802e-4,2.3863462434008e-4,4.2488850436302e-4,0.08538574107685504,1.5019746019129e-4,0.5826767491193012,0.5826767491193012,0.00200789584345045,0.00345000179559758,0.00344197461636758,0.997673282593578,147200,100,1.8391946796897536,2.758923859516752e-8,0.875216525009453
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00299999999999998,4.99840927916923e-8,2.5696994710919553e-8,1.2691734284954e-4,2.4589946247143e-4,4.3793128908982e-4,0.08094237691708961,1.5537147599816e-4,0.5734539448433744,0.5734539448433744,0.00197608015684266,0.00344995441608259,0.00344190332764667,0.9976663203437144,147100,100,1.8343078401187427,2.9368715926170334e-8,0.8749784898842334
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00309999999999998,5.321664240680456e-8,2.728700158198536e-8,1.3103064972419e-4,2.5316704847549e-4,4.5076484720659e-4,0.07652276442992734,1.6054556263133e-4,0.5645805408669082,0.5645805408669082,0.00194547039986901,0.00344993303408788,0.00344180910264336,0.9976451915546628,147000,100,1.8279916281658823,3.119460857202227e-8,0.8747345400723652
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00319999999999998,5.654171452274657e-8,2.8915916517364556e-8,1.3511917448513e-4,2.6037465127167e-4,4.6401399304448e-4,0.07212456316340243,1.6571960005547e-4,0.5562269137352416,0.5562269137352416,0.00191659996985938,0.00344977741500698,0.00344165934339917,0.9976467839424936,146900,100,1.822679500850416,3.3066216077159867e-8,0.8744851981215327
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00329999999999998,5.995856717990698e-8,3.058308734838626e-8,1.3926763317661e-4,2.6744437250529e-4,4.7695982468641e-4,0.06775028094498237,1.7089334950809e-4,0.5482709370156155,0.5482709370156155,0.00188907422858176,0.00344949514344543,0.00344153395086445,0.9976920702160992,146800,100,1.8179926026590416,3.49828813616128e-8,0.8742300850594172
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00339999999999997,6.346664871569877e-8,3.2287961490639535e-8,1.4336450136254e-4,2.7461713828973e-4,4.9039502028171e-4,0.06340471216234222,1.7606684735311e-4,0.5407725417179113,0.5407725417179113,0.00186313516424265,0.00344910364675801,0.00344154312987001,0.997807976314337,146700,100,1.813697438874433,3.694408628854447e-8,0.8739683325353023
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00359999999999997,7.075409695868763e-8,3.580854768954358e-8,1.5149175891161e-4,2.8878813233041e-4,5.1644255798601e-4,0.05482284798211245,1.8641295004707e-4,0.5261620014605662,0.5261620014605662,0.00181259767505962,0.00344837780706855,0.00344150998616426,0.9980083908177888,146500,100,1.8083948961293304,4.0998404995910784e-8,0.8734131899305633
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00369999999999997,7.453247327344643e-8,3.7623289536757144e-8,1.5557809044832e-4,2.9574058432074e-4,5.2902028184739e-4,0.05059786556570866,1.9158556927217e-4,0.5192190916777917,0.5192190916777917,0.00178858190030006,0.00344796838222413,0.00344154206549367,0.99813620195487,146400,100,1.8037923904665825,4.3090437818698194e-8,0.8731238632351818
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00379999999999997,7.840000027950131e-8,3.947368885085644e-8,1.5961881551492e-4,3.0292343001212e-4,5.4139693620074e-4,0.04641788212978115,1.9675799869656e-4,0.5125662238792063,0.5125662238792063,0.00176559945919828,0.00344760430914271,0.00344165228204797,0.9982735759208352,146300,100,1.7983277950221668,4.5225011487102426e-8,0.8728287191726599
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00389999999999997,8.235621422974471e-8,4.135931889196238e-8,1.6360710537182e-4,3.0963415394668e-4,5.543886963914e-4,0.04228914658829708,2.0193015796873e-4,0.5062336488901081,0.5062336488901081,0.00174371017131999,0.00344719247947329,0.00344176370339599,0.9984251601529004,146200,100,1.7933898897450151,4.74016068574333e-8,0.8725298915784879
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00409999999999997,9.053283029106684e-8,4.5234522945674296e-8,1.7153677396388e-4,3.233272193477e-4,5.8002497150508e-4,0.03421172263269767,2.1227348419547e-4,0.4948189005383887,0.4948189005383887,0.00170422465747287,0.00344609702727216,0.00344218040555918,0.9988634615676844,146000,100,1.7872791931579226,5.1878509584890626e-8,0.8719318135316794
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00419999999999997,9.47524897813667e-8,4.7223341037608334e-8,1.7546218502012e-4,3.3022339087303e-4,5.912191544675e-4,0.03027492432935696,2.1744471557418e-4,0.48931527170350514,0.48931527170350514,0.00168521809152116,0.00344552987609719,0.00344253738038285,0.9991314846128314,145900,100,1.783488680111156,5.4177691371800825e-8,0.871638119711166
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00439999999999997,1.0345289844329941e-7,5.1301639565063024e-8,1.8335253674488e-4,3.4349150849072e-4,6.1511206481972e-4,0.02261659037515806,2.2778674664329e-4,0.4785103453542276,0.4785103453542276,0.00164794372629524,0.00344460784545811,0.00344320043997289,0.9995914177902484,145700,100,1.779100537418124,5.8895387032087024e-8,0.8710637988865441
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00449999999999997,1.0793283955089037e-7,5.3390332011417935e-8,1.8730531506246e-4,3.4999554131557e-4,6.2612476321925e-4,0.01889815661768845,2.3295755062958e-4,0.4739245442492571,0.4739245442492571,0.00163212021104047,0.00344418648144002,0.00344349316762559,0.9997987002683618,145600,100,1.7750537550581764,6.13131106210502e-8,0.8707816561681313
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00469999999999997,1.171504155792645e-7,5.766511802926237e-8,1.9515411239871e-4,3.6335845028049e-4,6.4891531070056e-4,0.01169079471746137,0.00024329860628714001,0.4654359695651145,0.4654359695651145,0.00160281988460811,0.00344344644213276,0.00344394513745372,1.000144824474357,145400,100,1.7698302519760032,6.626471376254518e-8,0.8702236040119506
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00479999999999997,1.2188732654915285e-7,5.985054523459836e-8,1.9906647613203e-4,3.7021971105434e-4,6.6090298902674e-4,0.00820469301271154,2.4846878354521e-4,0.4613686768217092,0.4613686768217092,0.00158876844374472,0.00344309360172806,0.00344410330016496,1.000293253263979,145300,100,1.765331195643291,6.879783722887441e-8,0.8699480629818276
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00499999999999997,1.3161593698217508e-7,6.431608458206535e-8,2.0694588021449e-4,3.8338105559657e-4,6.8382883543858e-4,0.00145881805899317,2.5880835950128e-4,0.4539228237923617,0.4539228237923617,0.00156300423525501,0.00344220579057024,0.00344444645981842,1.0006509399450538,145100,100,1.7602003719240813,7.397659653100014e-8,0.8694112408255154
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00509999999999996,1.3660701162148942e-7,6.659558977387937e-8,2.1085830936365e-4,3.8970352557399e-4,6.9500081074564e-4,-0.00180376124627634,2.6397773201716e-4,0.4502975948973588,0.4502975948973588,0.00155042938916942,0.00344168982615843,0.00344455403056971,1.000832208756729,145000,100,1.75605936631538,7.662141620855912e-8,0.8691511207859951
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00529999999999996,1.4684079124566054e-7,7.12464583699817e-8,2.1858222290501e-4,4.0270224026407e-4,7.1795392435759e-4,-0.00812152604591476,2.7431518301858e-4,0.4438961052802465,0.4438961052802465,0.00152815917041724,0.00344053993755407,0.00344467228878072,1.001201076372214,144800,100,1.7516012887820136,8.202002409014685e-8,0.868647128068091
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00549999999999996,1.5740784078186345e-7,7.601813752848493e-8,2.2632698938509e-4,4.154126532165e-4,7.3998208899162e-4,-0.01419568032390017,2.8465000412857e-4,0.43857072362150007,0.43857072362150007,0.00150958942066281,0.00343949837342681,0.00344463574546142,1.001493639908163,144600,100,1.7480560556426032,8.756223713062321e-8,0.8681612076114835
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00569999999999996,1.6830615562021325e-7,8.090875367865716e-8,2.3394710074383e-4,4.2807182429723e-4,7.6339667618655e-4,-0.02005499375623831,2.9498224201734e-4,0.433845490313108,0.433845490313108,0.00149311137671898,0.00343871105021785,0.00344443941291548,1.0016658458980638,144400,100,1.7442169433917585,9.324567446605669e-8,0.8676944441868946
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00589999999999996,1.795345535560141e-7,8.59169796050085e-8,2.4155997928358e-4,4.4037123602088e-4,7.8490686471164e-4,-0.02572268213203943,3.0531235332225e-4,0.4296747010908514,0.4296747010908514,0.00147854789429405,0.00343763163365998,0.003444545215837,1.0020111468923305,144200,100,1.741059959766356,9.906887163879845e-8,0.8672449598321733
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00609999999999996,1.910917324830925e-7,9.104171877115825e-8,2.4930932563604e-4,4.5256917931789e-4,8.0523488632438e-4,-0.03121997730931258,3.1564014846638e-4,0.4258180162528669,0.4258180162528669,0.00146507358096548,0.00343672197377916,0.00344450174801437,1.0022637194089494,144000,100,1.7374197032784875,1.0502966361109187e-7,0.8668191027276946
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00629999999999996,2.029760589724097e-7,9.628157827924169e-8,2.5717012931548e-4,4.6481836531985e-4,8.2457883936702e-4,-0.03657326250140225,3.2596546972675e-4,0.4222871601905341,0.4222871601905341,0.00145277505033458,0.00343612823058639,0.003444384525696,1.0024027901625197,143800,100,1.7336577659557486,1.1112647601211929e-7,0.8664143931707271
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00649999999999996,2.151865558986715e-7,1.016357964573136e-7,2.6497727927825e-4,4.7677637499472e-4,8.4311696274864e-4,-0.04179994263801889,3.3628819006846e-4,0.4186843805189579,0.4186843805189579,0.00144025880579635,0.00343568161465073,0.00344424985516708,1.0024938982936622,143600,100,1.7304582059844535,1.173591394372895e-7,0.8660237024967483
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00669999999999995,2.2772141506485594e-7,1.0710287127653865e-7,2.7269809427207e-4,4.8898581207662e-4,8.6203939552016e-4,-0.04691576064185399,3.4660810858066e-4,0.4151367453827381,0.4151367453827381,0.00142789638547705,0.00343527270802482,0.00344389432689087,1.0025097334618904,143400,100,1.7273453240445706,1.2372680443619154e-7,0.8656400022985626
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00689999999999995,2.4057899476679776e-7,1.1268136372214288e-7,2.8034954319972e-4,5.0104200276316e-4,8.8008923305925e-4,-0.05194010199548549,3.5692520973198e-4,0.412483890032766,0.412483890032766,0.00141863075968594,0.00343519115229809,0.00344329199715057,1.0023581933270471,143200,100,1.7247888907737126,1.302303199452183e-7,0.8652467702570537
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00719999999999995,2.604687154662769e-7,1.2125630391922196e-7,2.9163066527643e-4,5.1775339179523e-4,9.0591960931358e-4,-0.0593118845685614,3.7239601968524e-4,0.4092206032855501,0.4092206032855501,0.00140722489676878,0.0034354119814174,0.00344217710505559,1.0019692321255174,142900,100,1.7223977357357496,1.402410755156431e-7,0.8646275955413398
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00739999999999995,2.741291634527131e-7,1.2710964909976616e-7,2.9910580390697e-4,5.2823334401557e-4,9.2299922270822e-4,-0.06413322166494018,3.8270671847471e-4,0.40723466035104366,0.40723466035104366,0.00140023703723237,0.00343550323164001,0.00344130599932694,1.0016890590098968,142700,100,1.7202919841223754,1.470842264792433e-7,0.8641963325530629
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00769999999999995,2.952206443501479e-7,1.3609417633514137e-7,3.1044979502002e-4,5.449503205585e-4,9.5266439785822e-4,-0.07123749819132685,3.981689819936e-4,0.4054242537891148,0.4054242537891148,0.00139390577904672,0.00343563546435554,0.00344064850949802,1.001459131853334,142400,100,1.7185278750397004,1.5759983436425936e-7,0.8635426355879784
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00789999999999995,3.096804023079477e-7,1.4221920465376325e-7,3.1782331258277e-4,5.5643602771385e-4,9.7294319592001e-4,-0.07588894359980003,4.0847393762824e-4,0.4042085467041967,0.4042085467041967,0.00138958057753654,0.00343562272360073,0.00343994120477553,1.0012569718860955,142200,100,1.7170906358681477,1.647761662779565e-7,0.8631054348834497
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00819999999999995,3.319703632308083e-7,1.5161059024257445e-7,3.2907974668275e-4,5.7332869990866e-4,0.00100290238764814,-0.08276112107571976,4.239283603318e-4,0.4038286154696567,0.4038286154696567,0.0013882257292227,0.00343572021513116,0.00343960212369997,1.0011298674879603,141900,100,1.715937378042344,1.757886622086131e-7,0.8624594347424642
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00849999999999994,3.5498059527052613e-7,1.61246759909475e-7,3.4051317447149e-4,5.902096196214e-4,0.00103196356908001,-0.0895105213708075,4.3937906583434e-4,0.4043865246075065,0.4043865246075065,0.00139012186114882,0.00343587983844254,0.00343933460151467,1.0010054958946697,141600,100,1.7153560442120752,1.8709889115865555e-7,0.8618263791458897
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00879999999999994,3.787105343543898e-7,1.7112709101358808e-7,3.5182167698647e-4,6.0855588582958e-4,0.00106090775553413,-0.09613259748252712,4.5482644003452e-4,0.403831175559644,0.403831175559644,0.001388179072242,0.0034358103806763,0.00343923705837973,1.0009973419146474,141300,100,1.715054120197468,1.987101808304343e-7,0.86118934771448
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00909999999999994,4.031580093975991e-7,1.8125013780609328e-7,3.6327649423377e-4,6.2426957970945e-4,0.00108579866848279,-0.10262202674588206,4.7026999002342e-4,0.4034624557427642,0.4034624557427642,0.00138678125597562,0.00343547133836039,0.00343893004278452,1.0010067627069152,141000,100,1.7152508569922935,2.1062478577655026e-7,0.8605356541389186
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00939999999999994,4.283240881694526e-7,1.9161582149730845e-7,3.7448987399974e-4,6.400891497348e-4,0.00111591881760139,-0.1089717613137654,4.8571109487334e-4,0.40394166490075023,0.40394166490075023,0.00138825685148247,0.00343537556580227,0.00343817617369435,1.0008152261196586,140700,100,1.7157867735628352,2.2284244310597089e-7,0.8598713011155918
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00969999999999994,4.542106745933818e-7,2.022253583106046e-7,3.8503086073398e-4,6.5680292461194e-4,0.00114678856226121,-0.1151140468916998,5.011506594636e-4,0.40458309459176856,0.40458309459176856,0.00139028541708052,0.00343533665465075,0.00343734534836048,1.0005847152438485,140400,100,1.7168587161717808,2.353627384032847e-7,0.8592071951682491
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.00999999999999994,4.808162058827526e-7,2.1307842465752245e-7,3.9549082850063e-4,6.720556905277e-4,0.00117131902271528,-0.12103548085104364,5.1658780230827e-4,0.4038835015021661,0.4038835015021661,0.0013877080312915,0.00343536970119138,0.00343645370033805,1.0003155407542583,140100,100,1.7184034380222604,2.481816829784053e-7,0.8585582227519294
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01039999999999993,5.174156589599972e-7,2.279321931761056e-7,4.0974527740892e-4,6.9412231411339e-4,0.00119685497401206,-0.12856913915000645,5.371696957645e-4,0.4030159670616584,0.4030159670616584,0.0013848311025636,0.00343579603848784,0.0034365426474086,1.000217303039062,139700,100,1.7203354432214704,2.657346399048003e-7,0.8577436244584542
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01069999999999993,5.457122208977892e-7,2.3936288924061537e-7,4.2014175728391e-4,7.1213593782967e-4,0.00122216113672289,-0.13393377170726495,5.5260527910344e-4,0.40431259944934816,0.40431259944934816,0.00138932176951596,0.00343614403922439,0.00343636882409616,1.0000654177674757,139400,100,1.722558511104157,2.79244471281052e-7,0.8571804059092833
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01109999999999993,5.845674298364709e-7,2.549904084471906e-7,4.3400235012806e-4,7.3591598829587e-4,0.00125694523797849,-0.1407137383822089,5.7318325034777e-4,0.40320448980007106,0.40320448980007106,0.00138557121978105,0.00343696793772296,0.00343582873922931,0.9996685454987384,139000,100,1.725021511103882,2.9771783085852984e-7,0.8564834955026844
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01149999999999993,6.247070388826682e-7,2.710580893753939e-7,4.4865745694503e-4,7.606259566106e-4,0.00128862002105705,-0.14709403888563088,5.9375767506625e-4,0.40198141531321663,0.40198141531321663,0.00138149612884418,0.00343894240576173,0.00343449186665125,0.998705840754116,138600,100,1.7277508619274202,3.1671125644323824e-7,0.8558524013938026
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01189999999999992,6.661376647517345e-7,2.875673355087878e-7,4.6323653640261e-4,7.8208697457426e-4,0.00131885207416102,-0.1531260383507882,6.1433321949641e-4,0.3999570287287391,0.3999570287287391,0.00137470571995753,0.00344122963444925,0.00343304233089619,0.9976208203395968,138200,100,1.730834263734213,3.3622172887931173e-7,0.8552907525260254
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01229999999999992,7.088658495770868e-7,3.04517776163062e-7,4.7807798886926e-4,8.0393836687826e-4,0.00135276546484961,-0.15887691303054674,6.3491500477545e-4,0.3990010153891742,0.3990010153891742,0.00137195309211525,0.00344353269739596,0.00343341509981915,0.997061855232429,137800,100,1.7342164783711236,3.562432152429458e-7,0.8548030197722957
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01269999999999992,7.528988499716523e-7,3.219114581722783e-7,4.9267221648556e-4,8.2546012287706e-4,0.00139427351647988,-0.16436391896138114,6.5550642333204e-4,0.3992429365363156,0.3992429365363156,0.00137339531251163,0.00344627029617404,0.00343373916627044,0.9963638574961698,137400,100,1.7382639129216084,3.767784476215504e-7,0.8543786413590662
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01309999999999992,7.982430085301213e-7,3.397529777964705e-7,5.0744302028615e-4,8.4720529078627e-4,0.00143669952528007,-0.16951437021542415,6.7610788950867e-4,0.4000326839369195,0.4000326839369195,0.00137672607679552,0.00344828961390909,0.00343479159078963,0.99608558890616,137000,100,1.742553556376825,3.9782944947344226e-7,0.854016660270273
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01349999999999991,8.449039229326553e-7,3.580463250293762e-7,5.2239517340313e-4,8.6732006046652e-4,0.00147697060932839,-0.17431429905792006,6.9671957138988e-4,0.3992172886418449,0.3992172886418449,0.00137465155451499,0.00345066003858456,0.0034360889603436,0.995777306927363,136600,100,1.746910005913482,4.193967683967804e-7,0.8537174151295268
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01399999999999991,9.050835088360552e-7,3.815487968784611e-7,5.4047687175566e-4,8.9362763999799e-4,0.00152187332573015,-0.17990311952847415,7.2249866628128e-4,0.4026194601993324,0.4026194601993324,0.00138712054730711,0.00345392930552768,0.00343657195153312,0.9949746064672532,136100,100,1.7511727930721992,4.470792958133726e-7,0.8534253329363157
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01449999999999991,9.673258976436725e-7,4.057626835894644e-7,5.5793331063471e-4,9.2190914961951e-4,0.00156476798567392,-0.1850628238141271,7.4829155674788e-4,0.4047463551131495,0.4047463551131495,0.00139482447000098,0.00345566661410366,0.00343669812078499,0.9945109018210104,135600,100,1.755486022829131,4.755704151489331e-7,0.8532126277501783
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01499999999999991,1.0316208037319751e-6,4.306876814207903e-7,5.7618906120506e-4,9.4794597236794e-4,0.00160790729885033,-0.18980474862191055,7.7409040951277e-4,0.4037863899709177,0.4037863899709177,0.00139165681477464,0.00345681849229348,0.00343624698382452,0.9940490053166462,135100,100,1.759455368036157,5.048639431812106e-7,0.8530767293599412
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0154999999999999,1.097947854141433e-6,4.563146234989977e-7,5.9458533135582e-4,9.7224019147101e-4,0.00165205113579892,-0.19419270070451256,7.9988762600916e-4,0.4026208606674788,0.4026208606674788,0.00138749993827152,0.0034578788847377,0.0034345007972487,0.993239182669993,134600,100,1.763346883884266,5.349438283178579e-7,0.8530140910941783
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0159999999999999,1.166286895574907e-6,4.826306071952681e-7,6.1238260232918e-4,9.9248719111309e-4,0.00169225672250584,-0.19829296998099633,8.2567938559374e-4,0.4019738180402923,0.4019738180402923,0.00138468151434402,0.00345812312509172,0.00343134039407731,0.9922551250937016,134100,100,1.767116217833163,5.657987297353759e-7,0.8530075834935057
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.0165999999999999,1.2509295525133911e-6,5.151137741460187e-7,6.3422552589802e-4,0.00101464419206128,0.00174175896493227,-0.20287413294489687,8.5661484771431e-4,0.3979158279643713,0.3979158279643713,0.0013705952088524,0.00345857735344687,0.00343035049539154,0.991838592817016,133500,100,1.770360856963574,6.038610212366708e-7,0.8530336551465052
Debris gravity = 0,paper3_rr_posteq_ug010_df010_s20260713_zero_g000_300ms_20260716,0.15000000000000002,0.01709999999999989,1.323665201154438e-6,5.42940533616582e-7,6.5197600121114e-4,0.0010371018360064,0.00178365642142958,-0.20640524131227356,8.8238311661308e-4,0.3950025039566705,0.3950025039566705,0.00136019822608943,0.00345849231911244,0.00342860848365085,0.9913592881798684,133000,100,1.773254176089775,6.364749866483196e-7,0.853043002484213
