timestep,time_s,retained_count,retained_fraction,cumulative_outlet_count,cumulative_breakthrough_fraction,new_outlet_count,z_mean_m,z_p10_m,z_p50_m,z_p90_m,downward_velocity_mean_m_s
18100000,18.099999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980179242837839,0.001055675,0.008400040000000001,0.01158559,-2.4194211191756756e-05
18200000,18.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980219794324324,0.001055656,0.008400040000000001,0.01158559,-6.327825353816892e-05
18300000,18.3,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980148655067569,0.0010556650000000001,0.008400040000000001,0.01158559,-2.940073898135135e-05
18400000,18.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980177507702702,0.001055675,0.008400040000000001,0.01158559,-0.00021069726240716214
18500000,18.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980208241756757,0.001055648,0.008400040000000001,0.01158559,0.00010833823578601351
18600000,18.599999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069801195230405405,0.001055657,0.008400040000000001,0.01158559,-8.181281246993242e-05
18700000,18.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980221793851352,0.001055675,0.008400040000000001,0.01158559,-0.00012886631067945945
18800000,18.8,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980214561689188,0.001055657,0.008400040000000001,0.01158559,-6.11326893545946e-05
18900000,18.9,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00698014951168919,0.001055656,0.008400040000000001,0.01158559,2.9443675709189186e-05
19000000,19.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980180778175676,0.001055674,0.008400040000000001,0.01158559,-6.392571054127703e-05
19100000,19.099999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.00698020645554054,0.001055648,0.008400040000000001,0.01158559,-0.00018640854125682435
19200000,19.2,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980195627297298,0.001055656,0.008400040000000001,0.01158559,1.3952302070270269e-05
19300000,19.3,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980213375,0.0010556839999999999,0.008400040000000001,0.01158559,-9.808252839876352e-05
19400000,19.4,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980189110270271,0.001055648,0.008400040000000001,0.01158559,1.1784029217581082e-05
19500000,19.5,1480,0.36062378167641324,2624,0.6393762183235867,0,0.0069801039375675675,0.001055647,0.008400040000000001,0.01158559,6.414379064790541e-05
19600000,19.599999999999998,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980138050270269,0.001055666,0.008400040000000001,0.01158559,-0.00010201856027486487
19700000,19.7,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980162228243244,0.001055647,0.008400040000000001,0.01158559,0.0001310182312358108
19800000,19.8,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980136331824324,0.001055648,0.008400040000000001,0.01158559,-1.993995960481081e-05
19900000,19.9,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980229741621622,0.001055666,0.008400040000000001,0.01158559,3.220577028362837e-05
20000000,20.0,1480,0.36062378167641324,2624,0.6393762183235867,0,0.006980203126824324,0.001055648,0.008400040000000001,0.01158559,8.034166637540541e-05
