ix,iy,iz,x_center_m,y_center_m,z_center_m,resolved_fluid_volume_m3,resolved_epsilon,unresolved_epsilon_raw,unresolved_epsilon_drag_used,resolved_ux_m_per_s,resolved_uy_m_per_s,resolved_uz_m_per_s,resolved_mean_umag_m_per_s,resolved_ux_std_within_bin_m_per_s,unresolved_ux_m_per_s,unresolved_uy_m_per_s,unresolved_uz_m_per_s,resolved_qx_m_per_s,unresolved_qx_m_per_s,resolved_p_m2_per_s2,unresolved_p_m2_per_s2
0,5,1,0.00125,0.01375,0.0039,5.960997333436037e-09,0.3668306051345256,0.404458,0.404458,0.22207496865899973,0.04278903444423575,0.02100463437186621,0.33209916668741096,0.2369008479661912,0.137834,0.00146287,-0.00125959,0.08146389513841168,0.05574806,184.22415664389106,348.921
0,5,2,0.00125,0.01375,0.0065,6.701996728598557e-09,0.4124305679137576,0.462235,0.462235,0.25066385030143784,0.054548871329320646,0.06130075495627167,0.37177912626920334,0.26468640931988763,0.200183,0.00353475,-0.00090102,0.10338143413527112,0.09253159,176.21801500280066,348.801
0,5,3,0.00125,0.01375,0.0091,5.7059970986847694e-09,0.35113828299598604,0.360015,0.4,0.22235729422312803,0.021159916555893766,0.21580275527373305,0.416727782553162,0.2741891317532897,0.0685997,0.000550824,0.00253229,0.07807815850514246,0.024696922,151.1703698542166,349.004
0,5,4,0.00125,0.01375,0.011699999999999999,7.799999871035492e-09,0.4799999920637229,0.516678,0.516678,0.31855086164317153,-0.054870312020483834,0.2178891238239545,0.5069693650309951,0.2924733642259693,0.332692,0.0107598,0.017092,0.15290441106061442,0.17189462,115.5016214504193,348.212
1,0,0,0.00375,0.00125,0.0013,6.0800000273627654e-09,0.37415384783770866,0.423347,0.423347,0.33357794573302907,-0.006521476891043672,0.00671856770942568,0.4522806007418797,0.3560580420411417,0.317909,-0.000579867,-0.00433175,0.1248094719498112,0.13458583,138.44903029720624,333.05
1,0,1,0.00375,0.00125,0.0039,5.566999974491241e-09,0.34258461381484556,0.384459,0.4,0.287669728607069,-0.02562862759685263,0.04395766445655473,0.38665124417654084,0.31223184145195765,0.209129,0.00428499,-0.000290742,0.09855122288107417,0.080401525,137.7707538915513,333.556
1,0,2,0.00375,0.00125,0.0065,5.23099918213793e-09,0.32190764197771876,0.353349,0.4,0.19841877404058103,-0.005200041432023753,0.06519094850224091,0.29000494254834885,0.2704036572009469,0.203058,0.00119227,0.000723991,0.06387251967551323,0.07175034,124.83926088061602,333.101
1,0,3,0.00375,0.00125,0.0091,5.431000225123421e-09,0.33421539846913356,0.381126,0.4,0.20246901589388794,-0.010242130219952905,0.0931622855170691,0.29783457238590416,0.25846357523098024,0.190004,0.00197739,0.00446754,0.0676682628246291,0.07241546,108.61310149190557,333.424
1,0,4,0.00375,0.00125,0.011699999999999999,6.584001711167469e-09,0.40516933607184424,0.452235,0.452235,0.4796068515913717,0.016606712238841692,0.11298260896124368,0.5981625056570328,0.6405436674894794,0.3974,-0.0142947,0.0126368,0.1943219896347836,0.1797182,86.3017236690861,332.223
1,1,0,0.00375,0.00375,0.0013,5.498999762239335e-09,0.33839998536857446,0.39557,0.4,0.3699263847365584,-0.04941068028598439,0.0028374379836298884,0.47883869502923243,0.39024659352399604,0.212528,0.00401804,0.0016538,0.125183083182301,0.08406971,139.87169637670365,333.119
1,1,1,0.00375,0.00375,0.0039,4.954000173889242e-09,0.30486154916241487,0.387792,0.4,0.21326016174268483,-0.003918690393621765,-0.00480090023263278,0.3313368582191946,0.2473103607848388,0.122786,0.00536687,0.000727612,0.06501482328350205,0.047615428,139.85939290691442,332.821
1,1,2,0.00375,0.00375,0.0065,4.719999077674237e-09,0.29046148170303,0.331127,0.4,0.19591716514454202,-0.01742434510073276,0.04097813664248336,0.30166571036600576,0.30069200036491106,0.103908,0.00451442,-0.000635673,0.0569063900789409,0.034406744,125.85257418431375,332.897
1,1,3,0.00375,0.00375,0.0091,5.180000451728313e-09,0.3187692585678962,0.42668,0.42668,0.252695254287433,0.033566858216634105,0.10943682007219342,0.3613469455876561,0.295725847795829,0.157318,-0.00226253,-0.0027683,0.08055147885283101,0.06712444,113.41934689365014,333.048
1,1,4,0.00375,0.00375,0.011699999999999999,7.2140016065246135e-09,0.4439385604015147,0.488901,0.488901,0.5920440687649605,-0.021892792363591373,0.08120920754196183,0.6883791079587451,0.6519777125084182,0.349614,-0.0291163,-0.00476076,0.26283119158177193,0.17092663,86.18259536957099,333.53
1,2,0,0.00375,0.00625,0.0013,4.888000138363746e-09,0.3008000085146921,0.377792,0.4,0.27623908206807407,-0.013283523022764634,-0.043235414391046736,0.37465319510157885,0.3350658156174559,0.215486,-0.000322809,0.0020781,0.0830927182381674,0.08140889,150.02477627632916,332.351
1,2,1,0.00375,0.00625,0.0039,4.8089991549664205e-09,0.29593840953639516,0.368904,0.4,0.22135985113271753,0.015918544424548927,0.009515054050289655,0.32724357485588446,0.2964509503253979,0.146927,-0.00250909,0.00304165,0.06550888227942962,0.054201957,141.51272850451522,331.983
1,2,2,0.00375,0.00625,0.0065,4.777998931106241e-09,0.29403070345269183,0.368904,0.4,0.12809223532436473,-0.014431579528044587,0.02998378738669473,0.25101995568702345,0.20985893588691282,0.169777,0.00271184,-0.00870043,0.037663050059250705,0.06263141,130.07914502265962,331.538
1,2,3,0.00375,0.00625,0.0091,4.5980003769472375e-09,0.2829538693505993,0.372237,0.4,0.15809187645653094,0.005004666655711659,0.09611011709185391,0.2748421078946875,0.24400068314672088,0.120151,-0.0032967,-0.0116384,0.04473270815627234,0.044724647,110.51346020767838,333.919
1,2,4,0.00375,0.00625,0.011699999999999999,7.33700213453199e-09,0.45150782366350717,0.482234,0.482234,0.400890722645418,-0.034759182988298054,0.03033058026621213,0.4660308456480043,0.4518551018846688,0.321623,-0.00298643,-0.010653,0.18100529770852333,0.15509754,87.58834146523039,335.063
1,3,0,0.00375,0.00875,0.0013,5.2669997472254146e-09,0.32412306136771774,0.412236,0.412236,0.273405523920867,0.018509140788156707,0.03484754964988185,0.36354457378333516,0.2948099669828265,0.239228,-0.00357144,-0.00182527,0.08861703540807618,0.098618396,142.54412554655156,333.174
1,3,1,0.00375,0.00875,0.0039,5.711000460453225e-09,0.35144618218173684,0.390014,0.4,0.26265551727510017,-0.038505275322635764,0.027901753117927395,0.3731683184351791,0.35505894406240024,0.132866,-0.00459311,0.00309069,0.09230927877530318,0.051819596,143.39905483880744,333.465
1,3,2,0.00375,0.00875,0.0065,4.771999208483854e-09,0.2936614897528525,0.38557,0.4,0.1747070237045646,0.0071756746977600094,0.03334518500542858,0.2718221724157665,0.23366821576460312,0.17653,-0.00662233,-0.0026156,0.05130472485136935,0.068064675,130.43009378163268,332.315
1,3,3,0.00375,0.00875,0.0091,4.5170004078968345e-09,0.27796925587057436,0.321127,0.4,0.11939165874124917,-0.02692871755846624,0.06967245262787031,0.21522288284877045,0.1911011543444465,0.0590876,0.00084789,-0.00252705,0.033187210537458586,0.018974625,112.16502802980429,334.009
1,3,4,0.00375,0.00875,0.011699999999999999,7.826001106996655e-09,0.481600068122871,0.520011,0.520011,0.5348672928400529,-0.04909514867223852,0.11089661761031,0.6602538817013255,0.5409941396565884,0.370497,0.0140989,0.00187783,0.25759212466846504,0.1926625,89.89244199041404,333.836
1,4,0,0.00375,0.01125,0.0013,6.192001195615344e-09,0.3810462274224827,0.420014,0.420014,0.2389234789533865,0.018967454916761373,0.0016727011698820292,0.34790361821949517,0.25654617877272007,0.260286,0.00303,-0.0021675,0.09104089029784286,0.10932376,141.8121451695734,332.891
1,4,1,0.00375,0.01125,0.0039,5.1270008382423345e-09,0.3155077438918359,0.382237,0.4,0.17155975487730535,0.0071544846097801665,0.01253068554246404,0.29221095893729915,0.21090857394707913,0.116225,0.00315323,8.17064e-05,0.054128431203975,0.04442549,138.27893076281723,333.209
1,4,2,0.00375,0.01125,0.0065,5.404000295053289e-09,0.33255386431097156,0.365571,0.4,0.2055719012159655,0.004664300293257967,0.061274069056926166,0.3421465130648924,0.27656994685377906,0.139369,-0.00193242,-0.000827601,0.06836373014312264,0.05094926,130.34393893052885,332.864
1,4,3,0.00375,0.01125,0.0091,5.301000968973678e-09,0.32621544424453397,0.425569,0.425569,0.1870442587848096,-0.005012775699247733,0.06464188773839291,0.2930720279748139,0.2650266671315271,0.13617,0.00162072,-0.00394897,0.06101672597287624,0.05794973,115.62999358732964,333.428
1,4,4,0.00375,0.01125,0.011699999999999999,7.082002945117373e-09,0.4358155658533767,0.495567,0.495567,0.43359673252494685,0.011607065505253287,0.07556627029427854,0.5319872387411544,0.4528454066918641,0.336852,-0.00558474,-0.00437033,0.18896820533753494,0.16693275,89.01514065444755,333.857
1,5,0,0.00375,0.01375,0.0013,6.049998404842896e-09,0.3723075941441784,0.404458,0.404458,0.33074030931296056,0.01621269914778236,-0.003932959770847148,0.409050616804818,0.34538032466119917,0.27572,0.00101622,0.00197139,0.12313712884680975,0.11151715,140.26721426426977,332.754
1,5,1,0.00375,0.01375,0.0039,5.368997353490598e-09,0.3303998371378832,0.376681,0.4,0.2642582224131203,0.039944955279344434,0.0041472911313531705,0.34871507778681243,0.2525087523043724,0.203563,0.00396083,-0.000314105,0.08731087364764145,0.07667831,140.00224968304008,332.485
1,5,2,0.00375,0.01375,0.0065,5.861997760761881e-09,0.3607383237391929,0.391125,0.4,0.24882976702440288,0.03394052599653672,0.07096940372834373,0.3439606249279046,0.2935972257452545,0.202506,0.000273183,-0.00619761,0.08976243305279699,0.07920516,131.17541921450908,332.813
1,5,3,0.00375,0.01375,0.0091,5.290998153791332e-09,0.3255998863871591,0.410014,0.410014,0.17290438529284777,0.036510483196808254,0.07399954775747003,0.27091599954258144,0.21620163927454716,0.23304,-0.00131397,-0.0103306,0.05629764820719282,0.095549665,112.90882312571219,333.616
1,5,4,0.00375,0.01375,0.011699999999999999,8.158999193429724e-09,0.5020922580572141,0.523345,0.523345,0.41212553216543985,0.010181067060767823,0.10864795917663879,0.5260913724325399,0.42005305541483084,0.480178,-0.00797828,-0.0111561,0.20692503904797674,0.25129876,90.79467050114661,334.372
2,0,0,0.00625,0.00125,0.0013,6.69599973526017e-09,0.4120615221698567,0.445569,0.445569,0.37946574671772904,-0.0004299528351246565,0.038377638672855076,0.46443688130175775,0.337771486942586,0.378414,0.0118314,0.00256781,0.15636323320382872,0.16860956,94.30005752596716,313.298
2,0,1,0.00625,0.00125,0.0039,5.268999855412728e-09,0.32424614494847565,0.378904,0.4,0.22847946989911225,-0.009865153128950335,-0.010028739309673252,0.3078192462317336,0.27406639408141265,0.211559,-0.000893255,-0.000197152,0.07408358731465843,0.08016055,95.35542605213764,313.016
2,0,2,0.00625,0.00125,0.0065,5.246999146874041e-09,0.32289225519224873,0.415569,0.415569,0.18538818935265713,-0.007629663297112753,0.0409880835500268,0.24218012956421048,0.27315112353477683,0.252434,0.00130347,0.000606698,0.059860410546087095,0.10490374,92.70673953072915,313.338
2,0,3,0.00625,0.00125,0.0091,5.897000002232764e-09,0.3628923078297086,0.390014,0.4,0.16612121080846323,-0.055824582627139546,0.0989806273165461,0.2748064351856006,0.21350171019983802,0.20469,-0.00869925,0.00535256,0.06028410956974876,0.079831965,78.00677380354777,312.916
2,0,4,0.00625,0.00125,0.011699999999999999,7.538001482361028e-09,0.4638770142991403,0.514456,0.514456,0.6542383695309073,-0.08868022930317003,0.04585912895314056,0.751398786936689,0.7802102179992286,0.569559,-0.0355972,0.00933176,0.3034861414979349,0.293013,54.769850596906494,312.265
2,1,0,0.00625,0.00375,0.0013,5.818999634814481e-09,0.3580922852193527,0.408903,0.408903,0.29479296449553294,0.013930399960961095,-0.006329295225644312,0.3995543327579698,0.33856129840812704,0.241153,0.00854275,-0.00650164,0.1055630863227929,0.09860819,90.70541245891832,312.053
2,1,1,0.00625,0.00375,0.0039,5.084000046894066e-09,0.3128615413473272,0.367793,0.4,0.18278696949458512,0.022431364876132523,0.0001579895827423826,0.28426103932501157,0.27812399235720975,0.114769,0.00445708,-0.00292964,0.05718701301428278,0.042211235,91.09112207439023,313.194
2,1,2,0.00625,0.00375,0.0065,5.31299955973028e-09,0.326953819060325,0.408903,0.408903,0.1258513473344863,0.02482063567351189,0.011307066301267122,0.1990450072675469,0.16719902112289117,0.190031,0.00275631,-0.00645978,0.04114757864489775,0.07770425,90.81246956915405,313.133
2,1,3,0.00625,0.00375,0.0091,4.554000300828559e-09,0.28024617235868066,0.362237,0.4,0.15218848130947768,-0.031162362979967134,0.06889068066858338,0.2517693547055423,0.21639560215830228,0.0728275,-0.00234208,-0.00269306,0.04265023936406173,0.026380816,78.88903684188844,314.599
2,1,4,0.00625,0.00375,0.011699999999999999,6.578002042096572e-09,0.40480012566748147,0.466679,0.466679,0.5895719747056681,-0.12482100017270835,0.030361386892009592,0.6845592736483743,0.6384723485570389,0.339653,-0.0291595,-0.000423948,0.23865880945087967,0.15850891,64.7253148648216,314.649
2,2,0,0.00625,0.00625,0.0013,5.27499984055184e-09,0.32461537480319025,0.400014,0.400014,0.2996762321081607,-0.022317640702197616,-0.007104992057264229,0.4253087926510957,0.33049233869288824,0.266014,-0.00492768,0.00268958,0.09727951240539842,0.10640933,89.40492393321837,311.863
2,2,1,0.00625,0.00625,0.0039,4.711999598074761e-09,0.28996920603537,0.407792,0.407792,0.17284461557870767,0.022274010217351013,0.03951849086418906,0.2943070641396965,0.23417793329658157,0.145423,-0.00170812,-0.00319036,0.050119615946846614,0.059302334,92.8011309055182,311.436
2,2,2,0.00625,0.00625,0.0065,5.283999754086078e-09,0.3251692156360665,0.410014,0.410014,0.18457368263618132,0.01517074357209074,0.026108988324087694,0.2733862701535777,0.2316969690639731,0.187549,-0.00297556,-0.0126416,0.06001767960986734,0.07689772,89.3344210527694,312.762
2,2,3,0.00625,0.00625,0.0091,4.984000635676127e-09,0.3067077314262233,0.288906,0.4,0.1737193992516473,0.014851009096033431,0.02599253944717342,0.2456436354462589,0.24122551628031336,0.0756255,-0.000639249,-0.00511259,0.0532810828491991,0.021848662,76.15265569478282,314.182
2,2,4,0.00625,0.00625,0.011699999999999999,6.693001546837e-09,0.4118770182668925,0.408903,0.408903,0.48881850517402553,-0.09568105539136502,0.05020732230389119,0.5931731700337805,0.5985628048125226,0.245099,-0.0140569,-0.00835618,0.2013331083847572,0.100221716,66.47039282545123,315.648
2,3,0,0.00625,0.00875,0.0013,4.843000335605451e-09,0.29803078988341236,0.356682,0.4,0.26350028911381035,-0.013441058638831936,-0.027710809378145435,0.35829233335374466,0.3158497971928737,0.240649,-0.00538568,-0.00459759,0.07853119929909642,0.08583517,95.41841435320667,312.804
2,3,1,0.00625,0.00875,0.0039,4.744999637119384e-09,0.29199997766888514,0.317794,0.4,0.21175684263665093,-0.012320697950036272,-0.05224364079895791,0.31501944767789414,0.25969784983435357,0.124055,-0.00465496,-0.00269457,0.0618329933211357,0.039423935,88.82564078047884,313.657
2,3,2,0.00625,0.00875,0.0065,4.82399981193993e-09,0.29686152688861106,0.373348,0.4,0.15282009020502016,0.018976504948419057,0.019289142103893073,0.2351473118719969,0.24817369637769224,0.167082,-0.00234533,-0.0052913,0.04536640531751756,0.06237973,89.04869185284784,313.755
2,3,3,0.00625,0.00875,0.0091,5.085000353791065e-09,0.3129230986948348,0.39557,0.4,0.11799975801281797,0.020489532150897622,0.030004313358717557,0.20367716365573293,0.17272881287771188,0.154882,-0.0079503,-0.0122093,0.03692484992261166,0.061266676,76.91678849291004,314.943
2,3,4,0.00625,0.00875,0.011699999999999999,6.907001527272938e-09,0.4250462478321808,0.512234,0.512234,0.5199316006717384,0.03393286353267219,0.005411954485640304,0.5937754496763552,0.5889408511977904,0.431239,-0.0116374,-0.0229886,0.22099497599490217,0.22089528,69.30976246671194,317.026
2,4,0,0.00625,0.01125,0.0013,5.332000238956459e-09,0.3281230916280898,0.392237,0.4,0.2692226997722707,0.0477880594674978,-0.04212404197592572,0.39361645721405053,0.3570827504490067,0.236664,0.0030969,-0.00108105,0.08833818458573849,0.09282838,100.75592626982201,312.823
2,4,1,0.00625,0.01125,0.0039,4.483001188855725e-09,0.27587699623727535,0.351126,0.4,0.12901173043605438,0.05842709705557857,0.030286920446710483,0.22004879303159633,0.17496676723542684,0.115215,0.0047046,-0.00131735,0.03559136867207176,0.04045498,89.6120708498342,313.017
2,4,2,0.00625,0.01125,0.0065,4.601999853647913e-09,0.28319999099371773,0.328905,0.4,0.19519508555809298,0.04872714211900822,0.04572368712491695,0.30168078233275714,0.22741193159190068,0.125415,0.00144358,-0.00965329,0.055279246472069894,0.041249618,91.87079245659149,313.31
2,4,3,0.00625,0.01125,0.0091,4.459001676708632e-09,0.2744001031820697,0.381126,0.4,0.13766309727881892,-0.02568234927326682,0.06560337959161282,0.23125874020229256,0.1847435511471557,0.0932088,-0.00071419,-0.00771018,0.03777476809767121,0.035524294,78.79927850623058,316.231
2,4,4,0.00625,0.01125,0.011699999999999999,6.921002578169546e-09,0.42590785096427974,0.47779,0.47779,0.6469522247857952,-0.04037957915059798,0.0005109591983316594,0.739895820164035,0.6890335226953885,0.343524,-0.00300683,-0.00382343,0.27554203173507763,0.16413234,67.46706116468523,316.662
2,5,0,0.00625,0.01375,0.0013,6.032997802590206e-09,0.3712614032363206,0.422236,0.422236,0.40116076387843047,0.0177632970587204,-0.028859149663809463,0.5008412763409156,0.365387842387623,0.344815,0.00471947,0.00240212,0.14893550812086037,0.1455933,96.09606855554419,312.27
2,5,1,0.00625,0.01375,0.0039,5.318998246255997e-09,0.3273229690003692,0.396681,0.4,0.2801163457472209,0.0530151459817101,-0.041068632013702464,0.3926377149069634,0.30191458700170476,0.229605,0.00594447,-0.00565642,0.09168851395551429,0.09107994,88.1123326090749,311.981
2,5,2,0.00625,0.01375,0.0065,5.3699978024133205e-09,0.3304614032254353,0.441124,0.441124,0.22141762930285622,0.03510402187358931,0.034822238506106745,0.3035171590156218,0.2678134512633501,0.31528,0.000138248,-0.0253005,0.07316998047827113,0.13907757,88.0493956153426,313.292
2,5,3,0.00625,0.01375,0.0091,5.189998607970251e-09,0.3193845297212464,0.34446,0.4,0.195641091878521,0.01749299473481517,0.08637534017885548,0.2888575743930822,0.239019516342614,0.139268,0.00341576,-0.0135523,0.062484738123772594,0.047972254,78.78812772745773,315.242
2,5,4,0.00625,0.01375,0.011699999999999999,7.424997923523696e-09,0.45692294913992004,0.49779,0.49779,0.4004851851930703,-0.07092702226255207,0.024949942289897258,0.4837069621314144,0.40581754865256303,0.521811,-0.00906057,-0.0266225,0.18299087190526472,0.2597523,68.88686808576841,317.356
3,0,0,0.00875,0.00125,0.0013,6.116999738468181e-09,0.37643075313650337,0.414458,0.414458,0.3374060666313665,0.00393469298768738,-0.016450417481428975,0.4300934966097989,0.31417488879286765,0.329555,0.00529163,0.00637651,0.12701001977487053,0.13658671,56.11635229144477,293.334
3,0,1,0.00875,0.00125,0.0039,5.374999876046718e-09,0.33076922314133644,0.402236,0.402236,0.21709708771272235,-0.01177575182871603,0.07143400993401294,0.3147644827874839,0.2714066166124759,0.246395,0.00180992,0.000750071,0.07180903504898375,0.09910894,48.7089780746604,292.493
3,0,2,0.00875,0.00125,0.0065,5.185998530858006e-09,0.3191383711297234,0.330016,0.4,0.20896610062928322,0.04052318541924164,0.01896693175123798,0.28000869644572773,0.27207154899103064,0.225669,4.24771e-05,-0.00751669,0.06668910097615931,0.07447438,41.5932166857261,293.204
3,0,3,0.00875,0.00125,0.0091,5.489999440013282e-09,0.3378461193854327,0.414458,0.414458,0.14265315161086492,0.0018855993599410951,0.014125334689671493,0.19224749444698003,0.21578633689682286,0.231752,0.00140612,-0.00639871,0.0481948136898325,0.09605147,40.39976740623224,293.943
