ix,iy,iz,x_center_m,y_center_m,z_center_m,resolved_fluid_volume_m3,resolved_epsilon,unresolved_epsilon_raw,unresolved_epsilon_drag_used,resolved_ux_m_per_s,resolved_uy_m_per_s,resolved_uz_m_per_s,resolved_mean_umag_m_per_s,resolved_ux_std_within_bin_m_per_s,unresolved_ux_m_per_s,unresolved_uy_m_per_s,unresolved_uz_m_per_s,resolved_qx_m_per_s,unresolved_qx_m_per_s,resolved_p_m2_per_s2,unresolved_p_m2_per_s2
2,3,3,0.00625,0.00875,0.0091,5.913778684087291e-09,0.36392484209767945,0.39557,0.4,0.1570141795498608,0.007853372682212931,0.02942817964735182,0.20830955112710214,0.15943867616501167,0.154882,-0.0079503,-0.0122093,0.05714136049977978,0.061266676,57.506888017913276,314.943
2,3,4,0.00625,0.00875,0.011699999999999999,7.559705365566547e-09,0.4652126378810183,0.512234,0.512234,0.4187174810259539,0.029847831115987915,-0.004137467942746241,0.4747950731408079,0.45967576005552097,0.431239,-0.0116374,-0.0229886,0.19479266387497923,0.22089528,54.16048987861862,317.026
2,4,0,0.00625,0.01125,0.0013,6.152593718288797e-09,0.3786211518946952,0.392237,0.4,0.24521591203264106,0.010873743641200665,-0.02568500745152231,0.3103820753201869,0.2481901488497448,0.236664,0.0030969,-0.00108105,0.09284393107670681,0.09282838,68.85240883854381,312.823
2,4,1,0.00625,0.01125,0.0039,5.789630151410303e-09,0.35628493239448017,0.351126,0.4,0.17772945282522673,0.020740931128353655,0.018638209455557744,0.23935906041100366,0.15856802512842147,0.115215,0.0047046,-0.00131735,0.06332232608434386,0.04045498,64.14429129340655,313.017
2,4,2,0.00625,0.01125,0.0065,5.565925897911489e-09,0.3425185167945532,0.328905,0.4,0.20980646518903132,0.03242438914269843,0.029106373080979988,0.272479929317146,0.18662782484040133,0.125415,0.00144358,-0.00965329,0.07186259927045506,0.041249618,64.04531298456776,313.31
2,4,3,0.00625,0.01125,0.0091,5.4542235995924975e-09,0.33564452920569215,0.381126,0.4,0.1537145115551199,-0.009369823350519313,0.03504009803224259,0.20373007141342434,0.15913205150944668,0.0932088,-0.00071419,-0.00771018,0.05159343486300114,0.035524294,58.27696276368497,316.231
2,4,4,0.00625,0.01125,0.011699999999999999,7.536594926890409e-09,0.4637904570394098,0.47779,0.47779,0.504541593494876,-0.028104058199889058,0.002367038617798228,0.5688927377365914,0.5228565246010376,0.343524,-0.00300683,-0.00382343,0.23400157624238066,0.16413234,53.50085483309066,316.662
2,5,0,0.00625,0.01375,0.0013,6.516442896122156e-09,0.40101187053059445,0.422236,0.422236,0.27624918518105523,0.0042651408016928394,-0.007741033230152995,0.33692891398610453,0.23990885128699246,0.344815,0.00471947,0.00240212,0.11077920248200754,0.1455933,67.21972906050634,312.27
2,5,1,0.00625,0.01375,0.0039,6.106961575736134e-09,0.37581302004530076,0.396681,0.4,0.22689822015770117,0.029832131288752176,-0.008716320523617972,0.2891458922754373,0.20678456772140086,0.229605,0.00594447,-0.00565642,0.08527130536036921,0.09107994,62.75205788590555,311.981
2,5,2,0.00625,0.01375,0.0065,6.088293604110291e-09,0.37466422179140274,0.441124,0.441124,0.2093405561553638,0.016302082075212575,0.028607115011640014,0.26200240094249255,0.18857430848016157,0.31528,0.000138248,-0.0253005,0.07843241656132882,0.13907757,61.71306836855139,313.292
2,5,3,0.00625,0.01375,0.0091,5.898369341470741e-09,0.3629765748597381,0.34446,0.4,0.17527634813832865,0.0018359945715346673,0.05009904330153229,0.22712659892704978,0.16574817329481883,0.139268,0.00341576,-0.0135523,0.06362120850117357,0.047972254,58.1523281931233,315.242
2,5,4,0.00625,0.01375,0.011699999999999999,7.74874125090074e-09,0.47684561544004583,0.49779,0.49779,0.32676340480049715,-0.05089309399326851,0.004774351210890919,0.38469326653216884,0.3064319242826809,0.521811,-0.00906057,-0.0266225,0.15581569686537788,0.2597523,54.70712609929701,317.356
3,0,0,0.00875,0.00125,0.0013,6.686814100049253e-09,0.4114962523107232,0.414458,0.414458,0.255796497784324,0.0015068849402574752,-0.0031147571623485544,0.31368614909828196,0.2269845185942379,0.329555,0.00529163,0.00637651,0.10525930019245754,0.13658671,38.15961662609047,293.334
3,0,1,0.00875,0.00125,0.0039,6.150518071503793e-09,0.3784934197848487,0.402236,0.402236,0.18725935039144617,-0.009243394600170133,0.0390186468371996,0.24277759931017315,0.1835610758977208,0.246395,0.00180992,0.000750071,0.07087643191634771,0.09910894,34.50981946018332,292.493
3,0,2,0.00875,0.00125,0.0065,6.0687398456130495e-09,0.3734609135761876,0.330016,0.4,0.20788012173514925,0.0019376776928219561,0.004437078073933054,0.25414489486393593,0.1897250759587789,0.225669,4.24771e-05,-0.00751669,0.07763510017753793,0.07447438,31.55557020788636,293.204
3,0,3,0.00875,0.00125,0.0091,6.338073585487155e-09,0.3900352975684402,0.414458,0.414458,0.14692218339213686,-0.006257537160532674,0.020036388935942104,0.18779845212558197,0.14035459636916275,0.231752,0.00140612,-0.00639871,0.05730483751875704,0.09605147,30.765237640059663,293.943
3,0,4,0.00875,0.00125,0.011699999999999999,8.23555647504561e-09,0.506803475387422,0.516678,0.516678,0.6541942620607264,-0.08992897669744489,0.026448455472848433,0.7441100589957629,0.8044945583576317,0.573697,0.00254228,-0.00590374,0.33154792559088603,0.29641658,22.861332522644393,294.351
3,1,0,0.00875,0.00375,0.0013,7.156146520235432e-09,0.4403782473991034,0.433347,0.433347,0.279054538954222,0.04521927042365906,0.004028901433700381,0.3421915970416507,0.24377773170002143,0.297818,0.0100686,0.00342097,0.12288954879342512,0.12905854,37.17974998416038,292.667
3,1,1,0.00875,0.00375,0.0039,5.708739321606071e-09,0.3513070351757582,0.348904,0.4,0.14962906895399022,-0.0055376878583827715,0.011069445442913255,0.198656527602411,0.13935527892508748,0.0906772,-0.000269133,-0.00110732,0.05256574459033539,0.03163764,34.55875309888957,292.192
3,1,2,0.00875,0.00375,0.0065,5.795553737456359e-09,0.3566494607665451,0.331127,0.4,0.1810059405165609,-0.008594810503680167,0.008885035385170735,0.22896619256625508,0.16384972950208554,0.13813,0.00259223,-0.00479435,0.06455567108077279,0.04573857,34.15673360737897,293.197
3,1,3,0.00875,0.00375,0.0091,6.018369039333242e-09,0.37036117165127636,0.387792,0.4,0.16362772842959045,-0.009539607591701908,0.025026869675388058,0.21317099944373166,0.14192014097499003,0.125898,0.0031885,-0.00283466,0.06060135721581998,0.04882224,30.336413716952805,293.698
3,1,4,0.00875,0.00375,0.011699999999999999,7.503111170796605e-09,0.4617299182028679,0.453346,0.453346,0.35433743649149324,-0.03675175972555972,0.019569830216742915,0.403309643983182,0.39169816644176236,0.297875,0.00463071,-0.00324611,0.1636081955674311,0.13504043,29.013856419628674,294.16
3,2,0,0.00875,0.00625,0.0013,6.825777950527503e-09,0.42004787387861553,0.415569,0.415569,0.22361421282396726,0.04642888108518782,-0.020394721017488612,0.2874858072859726,0.21439968109061017,0.243389,0.0141422,-0.00363472,0.0939286746657477,0.101144925,35.70838266527169,291.996
3,2,1,0.00875,0.00625,0.0039,6.210074287892755e-09,0.3821584177164772,0.460013,0.460013,0.21526998608352343,-0.004785887145718877,-0.014388094870414746,0.2740374005184657,0.17829758374082916,0.217099,0.00440004,-0.00228608,0.08226723726352737,0.099868365,33.56572791949748,292.619
3,2,2,0.00875,0.00625,0.0065,5.67022122807674e-09,0.3489366909585686,0.386681,0.4,0.19646992355481105,0.01454756219068014,-0.0006034401516137661,0.25215611837476054,0.17739427121261958,0.172242,-0.00010799,-0.00115311,0.0685555649980987,0.06660271,32.764491393093486,292.42
3,2,3,0.00875,0.00625,0.0091,5.6879996189216615e-09,0.35003074577979454,0.374459,0.4,0.16040810085928642,-0.02169666422896442,-0.005206379164607181,0.21327479686669432,0.13978354108093174,0.13705,-0.00146551,-0.00412076,0.056147767172896525,0.051319607,31.021851823328905,292.899
3,2,4,0.00875,0.00625,0.011699999999999999,7.215112262868047e-09,0.44400690848418756,0.456679,0.456679,0.5114401252777778,-0.004973799301490294,-0.0035455422438783954,0.5715962610392835,0.5650636744562236,0.339959,-0.0184252,-0.00623566,0.2270829488993517,0.15525213,29.20623496122134,293.706
3,3,0,0.00875,0.00875,0.0013,6.299553237737144e-09,0.3876648146299779,0.371126,0.4,0.18814949433676453,0.026245031604621164,0.015459892431099805,0.2501873552213625,0.17323619639750937,0.239305,-0.00162356,-0.00594158,0.0729389388447859,0.08881231,33.88648751409132,290.33
3,3,1,0.00875,0.00875,0.0039,5.992590704781034e-09,0.36877481260190964,0.321127,0.4,0.19325544164833425,-0.007034631325151128,0.017972411006630443,0.24963362296674177,0.18767427032962958,0.103533,0.000964695,-0.00680598,0.07126773927816375,0.03324724,35.20981707841267,291.403
3,3,2,0.00875,0.00875,0.0065,5.981922856919936e-09,0.3681183296566113,0.35446,0.4,0.18811859104691425,-0.014914882216480076,0.026247556445582593,0.24385921562053153,0.1638718992361945,0.175896,-0.00139972,-0.0112039,0.06924990151354522,0.062348098,32.40968598976976,293.222
3,3,3,0.00875,0.00875,0.0091,5.779553811752362e-09,0.35566484995399134,0.337793,0.4,0.15864332704564135,0.00013835852258786317,0.010045932611205243,0.20947814153769329,0.14513687136841846,0.112445,-0.00420523,-0.0081593,0.05642385510989001,0.03798313,33.11206205432858,294.137
3,3,4,0.00875,0.00875,0.011699999999999999,7.138370052638765e-09,0.43928431093161613,0.434458,0.434458,0.42584039906573934,-0.11892977403997591,0.013641322340887474,0.4988392831544258,0.4661754224436288,0.306018,-0.0160991,-0.01545,0.18706500627043773,0.13295196,31.330407906240918,296.469
3,4,0,0.00875,0.01125,0.0013,6.744887595179315e-09,0.41507000585718845,0.422236,0.422236,0.22235277092128505,-0.015857869403518937,0.017006500152472768,0.2800666087952747,0.21310762387974208,0.26636,-0.0148124,0.000306594,0.09229196592865987,0.11246678,32.81305374318167,292.276
3,4,1,0.00875,0.01125,0.0039,6.191406466313011e-09,0.38100962869618515,0.37557,0.4,0.18417019652001645,0.01342039156063009,0.0009880250937780808,0.23861710212464576,0.16653874720158707,0.117655,-0.00340585,-0.00129295,0.07017061819299492,0.044187687,33.78532928630644,292.225
3,4,2,0.00875,0.01125,0.0065,5.690664870875571e-09,0.3501947612846504,0.377792,0.4,0.14951369997497507,0.0184315379329438,-0.013357062273795958,0.1972638245280298,0.13447048625212923,0.17392,-0.00240582,-0.00917763,0.05235891447152123,0.06570559,31.48127706913128,292.748
3,4,3,0.00875,0.01125,0.0091,5.678814097668069e-09,0.3494654829334195,0.348904,0.4,0.14515785573999065,-0.0020142088874986626,-0.010664707729215185,0.20285530964637552,0.14035817242204238,0.0942543,0.00129203,-0.00680756,0.050727660157755476,0.032885704,32.23929374879899,294.508
3,4,4,0.00875,0.01125,0.011699999999999999,7.766518888411335e-09,0.4779396239022358,0.470012,0.470012,0.46411369076223075,-0.023138898125922864,0.014444021112696586,0.5281146753655385,0.5440034614319927,0.380354,0.0149104,-0.0127389,0.22181832281077915,0.17877094,31.934462793432303,296.047
3,5,0,0.00875,0.01375,0.0013,6.9629595598384105e-09,0.4284898190669793,0.417791,0.417791,0.26706358565372806,0.00020600024300869893,0.010286944901514931,0.3225466660310275,0.24822358566363312,0.333095,-0.00277731,9.84945e-05,0.11443402749614467,0.1391641,34.188727788028,292.617
3,5,1,0.00875,0.01375,0.0039,6.612737387539074e-09,0.40693768538702013,0.431125,0.431125,0.241012556875683,0.0013992850396269611,0.01793005892211036,0.31136518010441483,0.20505223140733425,0.274859,-0.00261967,-0.00784232,0.09807709204419798,0.118498586,32.19348080751133,292.604
3,5,2,0.00875,0.01375,0.0065,6.452440312478656e-09,0.39707324999868665,0.39557,0.4,0.19501188303586275,0.019595798046356278,-0.008508730055387489,0.24780037298048532,0.16977238010254578,0.239813,-0.00608603,-0.00525265,0.07743400218541377,0.09486283,30.51893824238675,293.798
3,5,3,0.00875,0.01375,0.0091,6.331848518645106e-09,0.38965221653200666,0.397792,0.4,0.19802583475872432,0.0027706222899664154,0.007031085677274054,0.2470224608278372,0.1917000474027386,0.258629,0.00580273,-0.00539244,0.07716120544433781,0.102880545,29.447756856833006,293.535
3,5,4,0.00875,0.01375,0.011699999999999999,6.826071587391835e-09,0.4200659438394977,0.422236,0.422236,0.3765218223150347,0.04531486242526635,0.013265655139039295,0.42880273245835543,0.3920877421824185,0.409108,0.0117605,-0.0104946,0.1581639946669327,0.17274013,27.091352371009094,294.733
